발전기명,년월일,설비용량(MW),01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
세종시폐기물매립장태양광,2017-06-13,1.628,0,0,0,0,0,480,102360,263400,546000,853200,701040,736320,918120,969240,1067880,737400,507480,409440,84840,2040,0,0,0,0
세종시폐기물매립장태양광,2017-06-14,1.628,0,0,0,0,0,480,104400,318960,554880,871440,979320,1006800,773280,1199160,1093920,878040,590280,327000,81480,240,0,0,0,0
세종시폐기물매립장태양광,2017-06-15,1.628,0,0,0,0,0,120,84240,284280,586680,853800,1038120,1150680,1185360,1134480,1035480,862320,602760,325560,91200,1320,0,0,0,0
세종시폐기물매립장태양광,2017-06-16,1.628,0,0,0,0,0,240,85680,256560,529680,797640,985680,1114440,1131120,1095600,991320,808920,539160,282840,93000,360,0,0,0,0
세종시폐기물매립장태양광,2017-06-17,1.628,0,0,0,0,0,240,84720,290520,559320,824520,991800,1110240,1159560,1121640,1013280,826800,569880,292920,84960,0,0,0,0,0
세종시폐기물매립장태양광,2017-06-18,1.628,0,0,0,0,0,120,66240,260040,513600,734400,884400,974880,1017120,977880,887520,738960,521640,260880,61080,0,0,0,0,0
세종시폐기물매립장태양광,2017-06-19,1.628,0,0,0,0,0,120,73680,243840,481800,691920,725760,877920,892920,945840,801840,712080,452160,276600,101520,4200,0,0,0,0
세종시폐기물매립장태양광,2017-06-20,1.628,0,0,0,0,0,120,103680,267120,486600,664200,803640,876000,758040,726240,704400,486720,267720,166920,86880,7200,0,0,0,0
세종시폐기물매립장태양광,2017-06-21,1.628,0,0,0,0,0,120,122640,297840,531840,835800,1023840,1009440,958800,914040,682920,399960,430440,299640,128400,11640,0,0,0,0
세종시폐기물매립장태양광,2017-06-22,1.628,0,0,0,0,0,360,89760,314640,619560,667320,965400,1170240,1202280,1019760,888840,943920,650400,336240,73440,0,0,0,0,0
세종시폐기물매립장태양광,2017-06-23,1.628,0,0,0,0,0,0,88920,309360,597360,861600,1049880,1167480,1201560,1082640,978240,868080,575160,272760,109440,18720,0,0,0,0
세종시폐기물매립장태양광,2017-06-24,1.628,0,0,0,0,0,0,33360,198120,243480,502920,705720,829320,807480,445920,145560,2400,31440,42480,7680,1080,0,0,0,0
세종시폐기물매립장태양광,2017-06-25,1.628,0,0,0,0,0,0,63000,165720,350640,629160,892440,1063080,972120,768240,847560,861360,551400,160800,71040,120,0,0,0,0
세종시폐기물매립장태양광,2017-06-26,1.628,0,0,0,0,0,0,50760,294480,580320,749040,828360,556680,692040,632520,442800,606600,128040,240,120,0,0,0,0,0
세종시폐기물매립장태양광,2017-06-27,1.628,0,0,0,0,0,0,26760,145920,253920,349920,438360,469320,1026840,906840,604440,616800,408840,252600,135600,2880,0,0,0,0
세종시폐기물매립장태양광,2017-06-28,1.628,0,0,0,0,0,0,16560,150960,289920,740040,778440,1108560,1078200,854640,516720,826080,656640,211680,159480,0,0,0,0,0
세종시폐기물매립장태양광,2017-06-29,1.628,0,0,0,0,0,0,61560,243000,539160,694560,795360,717960,474840,483360,604320,772320,595440,224280,106080,3960,0,0,0,0
세종시폐기물매립장태양광,2017-06-30,1.628,0,0,0,0,0,240,112560,233880,513000,769440,737640,1077000,978240,994080,801240,629880,296280,163320,42720,0,0,0,0,0
세종시폐기물매립장태양광,2017-07-01,1.628,0,0,0,0,0,0,5280,2640,28080,30480,62280,219240,133200,181440,275640,196200,211920,127320,19200,0,0,0,0,0
세종시폐기물매립장태양광,2017-07-02,1.628,0,0,0,0,0,0,480,54480,143520,371520,346320,274560,330240,571680,784320,492000,157560,64080,51480,0,0,0,0,0
세종시폐기물매립장태양광,2017-07-03,1.628,0,0,0,0,0,0,3360,20040,44760,307200,92520,396360,433680,576600,395520,327960,54360,21840,50400,240,0,0,0,0
세종시폐기물매립장태양광,2017-07-04,1.628,0,0,0,0,0,0,960,16080,4080,387960,661080,693720,771240,842640,629520,544920,352680,258240,126480,9480,0,0,0,0
세종시폐기물매립장태양광,2017-07-05,1.628,0,0,0,0,0,0,67320,273840,511320,603000,649680,993720,1111560,1113600,788280,906720,586320,326280,81480,240,0,0,0,0
세종시폐기물매립장태양광,2017-07-06,1.628,0,0,0,0,0,0,47160,292920,439680,621600,842880,817560,876120,499080,656760,30000,0,22320,88080,720,0,0,0,0
세종시폐기물매립장태양광,2017-07-07,1.628,0,0,0,0,0,120,53760,45000,133440,231360,374040,529680,378840,290400,330720,213000,193680,75000,44280,0,0,0,0,0
세종시폐기물매립장태양광,2017-07-08,1.628,0,0,0,0,0,0,0,0,0,120,80880,186720,133800,552120,267240,588240,231720,135360,11160,0,0,0,0,0
세종시폐기물매립장태양광,2017-07-09,1.628,0,0,0,0,0,0,16440,232440,412440,604800,545400,763800,800640,749040,636120,649200,410400,291000,51360,0,0,0,0,0
세종시폐기물매립장태양광,2017-07-10,1.628,0,0,0,0,0,0,600,0,1920,4560,166440,271680,162840,234840,225120,318840,97440,225600,10320,0,0,0,0,0
세종시폐기물매립장태양광,2017-07-11,1.628,0,0,0,0,0,0,76320,218640,529320,540120,529200,892200,912960,857520,650160,457200,509160,279240,62880,120,0,0,0,0
세종시폐기물매립장태양광,2017-07-12,1.628,0,0,0,0,0,0,48000,126120,350880,527400,645720,834480,996720,1131720,1065240,841080,615960,296640,111600,720,0,0,0,0
세종시폐기물매립장태양광,2017-07-13,1.628,0,0,0,0,0,0,28080,205680,492480,787080,1008360,1178640,1199400,1061280,974520,693480,608640,330600,107040,5640,0,0,0,0
세종시폐기물매립장태양광,2017-07-14,1.628,0,0,0,0,0,240,49440,248160,506280,732480,999960,1129800,806520,567000,785640,692280,615000,175680,73080,6600,0,0,0,0
세종시폐기물매립장태양광,2017-07-15,1.628,0,0,0,0,0,0,0,97560,277200,385800,370080,582120,533520,263520,289920,269880,173040,195480,95880,360,0,0,0,0
세종시폐기물매립장태양광,2017-07-16,1.628,0,0,0,0,0,0,0,0,0,1200,26640,147000,362040,554760,392280,359760,319560,155400,63960,0,0,0,0,0
세종시폐기물매립장태양광,2017-07-17,1.628,0,0,0,0,0,960,38400,93720,209520,322200,604680,404400,140280,164640,325440,361920,126960,28200,1560,0,0,0,0,0
세종시폐기물매립장태양광,2017-07-18,1.628,0,0,0,0,0,0,2520,141360,191880,333120,368640,603360,676800,590640,564960,395760,459720,253800,68520,600,0,0,0,0
세종시폐기물매립장태양광,2017-07-19,1.628,0,0,0,0,0,0,30720,169440,189600,435120,577320,335760,819360,917160,932040,746640,585840,302640,86040,0,0,0,0,0
세종시폐기물매립장태양광,2017-07-20,1.628,0,0,0,0,0,0,41040,145320,364320,671400,898440,871680,1019280,1070880,802440,601560,565560,258240,100320,240,0,0,0,0
세종시폐기물매립장태양광,2017-07-21,1.628,0,0,0,0,0,0,41160,172680,485880,610080,620160,524880,1013760,1033440,760800,525840,361320,320160,215160,4680,0,0,0,0
세종시폐기물매립장태양광,2017-07-22,1.628,0,0,0,0,0,0,54480,120720,336960,432240,449280,708840,401760,546000,731040,757920,627840,277800,86760,3360,0,0,0,0
세종시폐기물매립장태양광,2017-07-23,1.628,0,0,0,0,0,0,3600,1560,0,240,0,480,115200,78120,254040,262560,191040,180720,114120,0,0,0,0,0
세종시폐기물매립장태양광,2017-07-24,1.628,0,0,0,0,0,0,6600,42720,58920,119280,333720,272880,328320,244680,43560,30720,149520,116160,87480,0,0,0,0,0
세종시폐기물매립장태양광,2017-07-25,1.628,0,0,0,0,0,0,120,142920,259320,554160,639600,909240,937800,1033560,870480,682680,300600,142320,66960,0,0,0,0,0
세종시폐기물매립장태양광,2017-07-26,1.628,0,0,0,0,0,0,24720,253200,579960,871080,1069800,998400,1037760,1016640,1056360,797280,698280,326040,64560,0,0,0,0,0
세종시폐기물매립장태양광,2017-07-27,1.628,0,0,0,0,0,0,24360,158160,231840,561840,1007160,1129920,1180440,1129680,702000,610440,399960,98040,42120,0,0,0,0,0
세종시폐기물매립장태양광,2017-07-28,1.628,0,0,0,0,0,0,20280,113880,246720,446760,645360,702120,590040,484560,677400,353400,268080,111360,31920,0,0,0,0,0
세종시폐기물매립장태양광,2017-07-29,1.628,0,0,0,0,0,0,8400,158520,421920,754320,667680,842160,981000,805560,763080,726720,502200,94560,2520,0,0,0,0,0
세종시폐기물매립장태양광,2017-07-30,1.628,0,0,0,0,0,0,43200,234480,434640,472800,719160,877440,687840,618360,807120,473400,411240,240120,110760,120,0,0,0,0
세종시폐기물매립장태양광,2017-07-31,1.628,0,0,0,0,0,0,20520,52320,55200,90480,41760,1560,29640,138960,167400,149280,78720,19320,8640,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-01,1.628,0,0,0,0,0,0,240,0,55560,183000,514320,871200,1062960,1118880,1006080,742560,589680,313320,39720,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-02,1.628,0,0,0,0,0,0,360,202440,319080,588960,937440,899400,1142520,1081680,940080,352080,129840,275040,73680,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-03,1.628,0,0,0,0,0,0,15000,222840,511920,781560,1052160,1148160,1228080,1166880,1021080,880320,680400,270000,54240,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-04,1.628,0,0,0,0,0,0,28440,239160,538320,817200,978240,980160,1199880,1166640,954720,743520,667920,308040,74880,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-05,1.628,0,0,0,0,0,0,18720,220680,503760,678480,862680,1084920,1160880,1144200,935760,866160,593040,286080,35520,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-06,1.628,0,0,0,0,0,0,57240,79080,255720,663000,926640,986160,1083840,1030560,595080,749520,595680,237120,93960,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-07,1.628,0,0,0,0,0,0,26760,219840,437520,745440,796800,1041480,1047720,1040880,935400,762000,544320,209760,82440,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-08,1.628,0,0,0,0,0,0,56280,154680,271920,453360,553080,772800,865080,961680,555840,374880,191520,124080,38760,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-09,1.628,0,0,0,0,0,0,0,360,56400,204840,268320,293520,186120,137880,96240,81480,78000,17520,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-10,1.628,0,0,0,0,0,0,0,10440,130320,148320,183240,175200,372480,582720,618960,599160,525720,206880,74760,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-11,1.628,0,0,0,0,0,0,9720,144480,327480,751560,851640,690960,899160,685440,245280,460080,432360,149640,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-12,1.628,0,0,0,0,0,0,15240,247680,535200,823560,779520,1037040,657720,894840,750360,354360,230640,296400,60120,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-13,1.628,0,0,0,0,0,0,17640,186960,318240,353640,283320,413760,374160,446160,282840,171120,158760,131640,30240,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-14,1.628,0,0,0,0,0,0,0,0,2640,25080,83520,52080,178320,362880,177000,208680,215400,38760,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-15,1.628,0,0,0,0,0,0,0,120,4920,84480,66240,68280,108600,111960,79320,24720,25800,0,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-16,1.628,0,0,0,0,0,0,120,41040,184200,374040,356280,484800,423360,786720,605040,283680,215520,235440,28680,120,0,0,0,0
세종시폐기물매립장태양광,2017-08-17,1.628,0,0,0,0,0,0,13080,118080,230760,320160,688920,525960,664920,1036440,818040,412680,421200,261480,45360,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-18,1.628,0,0,0,0,0,0,17640,170520,434520,764880,556560,89040,696960,1076280,799440,795240,347160,240720,35400,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-19,1.628,0,0,0,0,0,0,2640,124800,209400,399840,563640,831360,618000,285840,411120,78960,77280,80520,11640,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-20,1.628,0,0,0,0,0,0,0,1800,41760,184800,412320,315720,482280,810480,417240,141720,67440,27000,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-21,1.628,0,0,0,0,0,0,3360,0,125280,250200,201840,360120,543480,460440,95160,38160,142080,112080,6000,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-22,1.628,0,0,0,0,0,0,480,78960,209040,411120,618720,884640,831360,822360,825960,462360,230640,122280,4080,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-23,1.628,0,0,0,0,0,0,120,146520,349680,274800,548520,615720,820560,842280,888240,418560,295320,168840,240,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-24,1.628,0,0,0,0,0,0,720,162120,385800,395400,411720,721200,402000,452640,229320,147000,95520,15840,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-25,1.628,0,0,0,0,0,0,2760,157920,336120,525840,1007160,1138920,1140360,1079880,944280,719160,483000,238320,29880,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-26,1.628,0,0,0,0,0,0,11160,244320,582240,777120,1066680,1177200,1228080,1191480,1067880,865920,548880,248640,13800,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-27,1.628,0,0,0,0,0,0,3000,158760,244080,686880,964320,1140600,1008360,1007880,799800,675480,364080,263400,20760,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-28,1.628,0,0,0,0,0,0,1560,192240,304200,590760,542400,690960,693360,390480,413400,126000,53640,30240,960,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-29,1.628,0,0,0,0,0,0,8160,218880,556560,866040,1080720,1210560,1283280,836880,1029600,871680,604920,206400,19920,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-30,1.628,0,0,0,0,0,0,1080,101040,150120,122160,175200,314640,329520,332280,698280,197040,294600,162840,24960,0,0,0,0,0
세종시폐기물매립장태양광,2017-08-31,1.628,0,0,0,0,0,0,6960,211440,529080,813600,1038120,1141440,953400,960960,1013040,879240,527280,210240,23640,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-01,1.628,0,0,0,0,0,0,7440,231000,570600,861840,1072320,1189200,1224720,1180320,1062120,851880,568320,225240,9480,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-02,1.628,0,0,0,0,0,0,2520,149760,541920,803400,986400,1002480,1051080,976560,907320,595440,401160,226200,20760,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-03,1.628,0,0,0,0,0,0,8040,208200,531360,817800,1043400,1162320,1205040,1155480,1014000,767760,525720,177120,15120,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-04,1.628,0,0,0,0,0,0,6720,117240,540360,792360,1028040,1054080,970320,935280,783840,642480,469920,197040,1440,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-05,1.628,0,0,0,0,0,0,0,86640,195960,264240,265800,278280,325080,280320,174600,163800,73800,15840,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-06,1.628,0,0,0,0,0,0,120,49440,210360,188160,201120,206400,197160,194280,154560,118440,73800,57720,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-07,1.628,0,0,0,0,0,0,360,109920,325680,524520,481680,814560,938760,947160,886920,706320,446640,136080,120,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-08,1.628,0,0,0,0,0,0,0,46080,203760,366120,635880,1063200,959280,764520,719640,646320,382440,143160,6960,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-09,1.628,0,0,0,0,0,0,1080,70680,180240,457440,912960,833880,932400,472800,585360,457200,233280,107640,12600,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-10,1.628,0,0,0,0,0,0,0,11040,83280,123720,349800,715680,589800,274920,214440,155280,133320,24360,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-11,1.628,0,0,0,0,0,0,0,2760,75120,87480,172320,184560,342000,468720,338640,168960,319560,217200,10080,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-12,1.628,0,0,0,0,0,0,1200,99960,258960,808320,1082040,1043280,1083360,973200,906600,676200,558600,195000,360,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-13,1.628,0,0,0,0,0,0,3600,145920,510960,900720,1127160,1256760,1281240,1254600,1127760,903600,585840,201960,120,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-14,1.628,0,0,0,0,0,0,5280,228240,592920,903960,1117680,1231560,1258200,1200600,1035720,780960,513360,167640,360,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-15,1.628,0,0,0,0,0,0,720,176160,501840,902520,1173120,1279800,1198200,790920,978120,737880,488280,174120,8880,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-16,1.628,0,0,0,0,0,0,480,109440,276960,551520,960000,860760,756600,683760,626160,542280,591720,130440,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-17,1.628,0,0,0,0,0,0,5520,75600,180600,496200,981960,1035960,1190400,1221360,961560,516600,563160,114000,480,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-18,1.628,0,0,0,0,0,0,3840,217320,580680,898440,1125000,1173360,1228920,1076760,1020960,658800,330960,154680,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-19,1.628,0,0,0,0,0,0,0,22440,165000,268680,420600,556680,762360,515280,645000,559680,303360,161880,3960,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-20,1.628,0,0,0,0,0,0,5040,213120,515760,849360,1105800,1292400,1234800,1280040,1143720,903360,559440,151320,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-21,1.628,0,0,0,0,0,0,600,90000,413640,925200,1142640,1252680,1271040,1180560,1071240,806400,478560,129120,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-22,1.628,0,0,0,0,0,0,4800,200880,541440,823440,1005840,1021440,1032480,1022760,840360,807360,466200,134760,600,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-23,1.628,0,0,0,0,0,0,0,115800,265440,358320,396360,531120,751920,659760,723960,472800,199800,116880,240,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-24,1.628,0,0,0,0,0,0,0,30120,165840,317040,349200,714120,1027800,926400,859560,509040,312840,64920,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-25,1.628,0,0,0,0,0,0,0,41520,99360,256800,758040,1097760,1133760,1055880,917520,619920,366360,102240,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-26,1.628,0,0,0,0,0,0,0,160080,502560,825720,1056000,1183800,1186320,1070160,678720,564360,254160,18720,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-27,1.628,0,0,0,0,0,0,0,1080,103200,50880,280800,425040,315000,274920,517200,522720,474960,89280,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-28,1.628,0,0,0,0,0,0,0,91800,578160,762240,1128240,1231440,1256280,1215720,1084800,831120,498600,105240,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-29,1.628,0,0,0,0,0,0,1320,235440,598080,847200,929520,1061160,1292280,1154160,858600,585240,436440,77640,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-09-30,1.628,0,0,0,0,0,0,240,185400,525240,762960,1045800,1210080,1221600,1178400,993240,764160,438000,90360,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-10-01,1.628,0,0,0,0,0,0,0,72840,154800,185160,120600,158760,315360,201960,141240,76320,14880,840,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-10-02,1.628,0,0,0,0,0,0,0,5400,45360,228960,278160,788520,1013880,484440,490800,746400,439920,47880,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-10-03,1.628,0,0,0,0,0,0,0,173040,569760,890400,1086240,946680,941160,1072080,628680,317040,186360,26160,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-10-04,1.628,0,0,0,0,0,0,360,148080,533640,888960,1118880,1061160,1248600,1053120,479400,585000,331320,83400,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-10-05,1.628,0,0,0,0,0,0,120,136680,552000,920160,1032000,950160,628200,441000,273960,179040,53520,480,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-10-06,1.628,0,0,0,0,0,0,0,360,55800,153840,138000,482280,313560,258240,227040,211920,138720,16200,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-10-07,1.628,0,0,0,0,0,0,0,46920,223920,300120,690600,567840,610800,593400,716400,714840,365640,40080,0,0,0,0,0,0
세종시폐기물매립장태양광,2017-10-08,1.628,0,0,0,0,0,0,0,55200,323160,823320,1054800,707400,949200,942360,670560,720720,393360,48000,0,0,0,0,0,0
