lon,lat,lev,time,pe
7.0,32.5,11.0,2020-04-22,0.9091937
7.0,32.5,11.0,2020-04-23,0.5269724
7.0,32.5,11.0,2020-04-24,0.7890893
7.0,32.5,11.0,2020-04-25,0.07628776
7.0,32.5,11.0,2020-04-26,0.665464
7.0,32.5,11.0,2020-04-27,0.83055854
7.0,32.5,11.0,2020-04-28,0.7871333
7.0,32.5,11.0,2020-04-29,0.8227342
7.0,32.5,11.0,2020-04-30,0.5801782
7.0,32.5,11.0,2020-05-01,0.6533362
7.0,32.5,11.0,2020-05-02,0.72453815
7.0,32.5,11.0,2020-05-03,0.2918496
7.0,32.5,11.0,2020-05-04,0.86772436
7.0,32.5,11.0,2020-05-05,0.8254727
7.0,32.5,11.0,2020-05-06,0.86185616
7.0,32.5,11.0,2020-05-07,0.07707021
7.0,32.5,11.0,2020-05-08,0.80434686
7.0,32.5,11.0,2020-05-09,0.81178004
7.0,32.5,11.0,2020-05-10,0.7374484
7.0,32.5,11.0,2020-05-11,0.83055854
7.0,32.5,11.0,2020-05-12,0.66429037
7.0,32.5,11.0,2020-05-13,0.091936536
7.0,32.5,11.0,2020-05-14,0.8289937
7.0,32.5,11.0,2020-05-15,0.78009135
7.0,32.5,11.0,2020-05-16,0.17839602
7.0,32.5,11.0,2020-05-17,0.5966094
7.0,32.5,11.0,2020-05-18,0.39865246
7.0,32.5,11.0,2020-05-19,0.815301
7.0,32.5,11.0,2020-05-20,0.567268
7.0,32.5,11.0,2020-05-21,0.76248646
7.0,32.5,11.0,2020-05-22,0.56413823
7.0,32.5,11.0,2020-05-23,0.44716364
7.0,32.5,11.0,2020-05-24,0.6537274
7.0,32.5,11.0,2020-05-25,0.7624864
7.0,32.5,11.0,2020-05-26,0.18152575
7.0,32.5,11.0,2020-05-27,0.7503586
7.0,32.5,11.0,2020-05-28,0.7746142
7.0,32.5,11.0,2020-05-29,0.7695284
7.0,32.5,11.0,2020-05-30,0.44872856
7.0,32.5,11.0,2020-05-31,0.6595957
7.0,32.5,11.0,2020-06-01,0.7041947
7.0,32.5,11.0,2020-06-02,0.73275375
7.0,32.5,11.0,2020-06-03,0.7593566
7.0,32.5,11.0,2020-06-04,0.7613128
7.0,32.5,11.0,2020-06-05,0.7538796
7.0,32.5,11.0,2020-06-06,0.73197126
7.0,32.5,11.0,2020-06-07,0.68619865
7.0,32.5,11.0,2020-06-08,0.7656162
7.0,32.5,11.0,2020-06-09,0.34662032
7.0,32.5,11.0,2020-06-10,0.7198435
7.0,32.5,11.0,2020-06-11,0.30123886
7.0,32.5,11.0,2020-06-12,0.61577916
7.0,32.5,11.0,2020-06-13,0.76913714
7.0,32.5,11.0,2020-06-14,0.5770485
7.0,32.5,11.0,2020-06-15,0.27620083
7.0,32.5,11.0,2020-06-16,0.55983484
7.0,32.5,11.0,2020-06-17,0.76405126
7.0,32.5,11.0,2020-06-18,0.76444256
7.0,32.5,11.0,2020-06-19,0.77226686
7.0,32.5,11.0,2020-06-20,0.76483375
7.0,32.5,11.0,2020-06-21,0.2374701
7.0,32.5,11.0,2020-06-22,0.46281242
7.0,32.5,11.0,2020-06-23,0.7002826
7.0,32.5,11.0,2020-06-24,0.19169746
7.0,32.5,11.0,2020-06-25,0.73275375
7.0,32.5,11.0,2020-06-26,0.41508368
7.0,32.5,11.0,2020-06-27,0.18230821
7.0,32.5,11.0,2020-06-28,0.77696157
7.0,32.5,11.0,2020-06-29,0.31101933
7.0,32.5,11.0,2020-06-30,0.8129537
7.0,32.5,11.0,2020-07-01,0.6638992
7.0,32.5,11.0,2020-07-02,0.58056945
7.0,32.5,11.0,2020-07-03,0.73001516
7.0,32.5,11.0,2020-07-04,0.47063679
7.0,32.5,11.0,2020-07-05,0.353271
7.0,32.5,11.0,2020-07-06,0.095066294
7.0,32.5,11.0,2020-07-07,0.35405347
7.0,32.5,11.0,2020-07-08,0.34075204
7.0,32.5,11.0,2020-07-09,0.0790263
7.0,32.5,11.0,2020-07-10,0.37165833
7.0,32.5,11.0,2020-07-11,0.0
7.0,32.5,11.0,2020-07-12,0.7808737
7.0,32.5,11.0,2020-07-13,0.7820474
7.0,32.5,11.0,2020-07-14,0.63025427
7.0,32.5,11.0,2020-07-15,0.22064768
7.0,32.5,11.0,2020-07-16,0.066116065
7.0,32.5,11.0,2020-07-17,0.7022386
7.0,32.5,11.0,2020-07-18,0.4749402
7.0,32.5,11.0,2020-07-19,0.20108673
7.0,32.5,11.0,2020-07-20,0.30828083
7.0,32.5,11.0,2020-07-21,0.08802434
7.0,32.5,11.0,2020-07-22,0.33018908
7.0,32.5,11.0,2020-07-23,0.3278418
7.0,32.5,11.0,2020-07-24,0.2617257
7.0,32.5,11.0,2020-07-25,0.16744186
7.0,32.5,11.0,2020-07-26,0.035209738
7.0,32.5,11.0,2020-07-27,0.73001516
7.0,32.5,12.0,2020-04-01,0.8610737
7.0,32.5,12.0,2020-04-02,0.8567703
7.0,32.5,12.0,2020-04-03,0.40021732
7.0,32.5,12.0,2020-04-04,0.8782873
7.0,32.5,12.0,2020-04-05,0.84386003
7.0,32.5,12.0,2020-04-06,0.5970006
7.0,32.5,12.0,2020-04-07,0.5199304
7.0,32.5,12.0,2020-04-08,0.8618561
7.0,32.5,12.0,2020-04-09,0.8469898
7.0,32.5,12.0,2020-04-10,0.6607694
7.0,32.5,12.0,2020-04-11,0.22377746
7.0,32.5,12.0,2020-04-12,0.8239078
7.0,32.5,12.0,2020-04-13,0.83251464
7.0,32.5,12.0,2020-04-14,0.71827865
7.0,32.5,12.0,2020-04-15,0.77930886
7.0,32.5,12.0,2020-04-16,0.37948272
7.0,32.5,12.0,2020-04-17,0.92171264
7.0,32.5,12.0,2020-04-18,0.37244076
7.0,32.5,12.0,2020-04-19,0.786742
7.0,32.5,12.0,2020-04-20,0.44716364
7.0,32.5,12.0,2020-04-21,0.84777224
7.0,32.5,12.0,2020-04-22,0.92718977
7.0,32.5,12.0,2020-04-23,0.7041947
7.0,32.5,12.0,2020-04-24,0.7914366
7.0,32.5,12.0,2020-04-25,0.26915887
7.0,32.5,12.0,2020-04-26,0.48824167
7.0,32.5,12.0,2020-04-27,0.84033906
7.0,32.5,12.0,2020-04-28,0.79926103
7.0,32.5,12.0,2020-04-29,0.8325147
7.0,32.5,12.0,2020-04-30,0.6889372
7.0,32.5,12.0,2020-05-01,0.51484454
7.0,32.5,12.0,2020-05-02,0.7593566
7.0,32.5,12.0,2020-05-03,0.28402522
7.0,32.5,12.0,2020-05-04,0.89080626
7.0,32.5,12.0,2020-05-05,0.64199084
7.0,32.5,12.0,2020-05-06,0.8688981
7.0,32.5,12.0,2020-05-07,0.26994133
7.0,32.5,12.0,2020-05-08,0.83447075
7.0,32.5,12.0,2020-05-09,0.82586396
7.0,32.5,12.0,2020-05-10,0.7601391
7.0,32.5,12.0,2020-05-11,0.84933704
7.0,32.5,12.0,2020-05-12,0.68854594
7.0,32.5,12.0,2020-05-13,0.107976526
7.0,32.5,12.0,2020-05-14,0.65724844
7.0,32.5,12.0,2020-05-15,0.7926103
7.0,32.5,12.0,2020-05-16,0.10445555
7.0,32.5,12.0,2020-05-17,0.312193
7.0,32.5,12.0,2020-05-18,0.385351
7.0,32.5,12.0,2020-05-19,0.8203868
7.0,32.5,12.0,2020-05-20,0.6380787
7.0,32.5,12.0,2020-05-21,0.7797001
7.0,32.5,12.0,2020-05-22,0.70732445
7.0,32.5,12.0,2020-05-23,0.35405347
7.0,32.5,12.0,2020-05-24,0.62399477
7.0,32.5,12.0,2020-05-25,0.8129537
7.0,32.5,12.0,2020-05-26,0.4315149
7.0,32.5,12.0,2020-05-27,0.75270593
7.0,32.5,12.0,2020-05-28,0.77696157
7.0,32.5,12.0,2020-05-29,0.7687459
7.0,32.5,12.0,2020-05-30,0.3262769
7.0,32.5,12.0,2020-05-31,0.6682025
7.0,32.5,12.0,2020-06-01,0.7108455
7.0,32.5,12.0,2020-06-02,0.761704
7.0,32.5,12.0,2020-06-03,0.74918497
7.0,32.5,12.0,2020-06-04,0.77696157
7.0,32.5,12.0,2020-06-05,0.7714845
7.0,32.5,12.0,2020-06-06,0.7468376
7.0,32.5,12.0,2020-06-07,0.5496631
7.0,32.5,12.0,2020-06-08,0.72884154
7.0,32.5,12.0,2020-06-09,0.19365355
7.0,32.5,12.0,2020-06-10,0.8016084
7.0,32.5,12.0,2020-06-11,0.19326234
7.0,32.5,12.0,2020-06-12,0.62673336
7.0,32.5,12.0,2020-06-13,0.78087366
7.0,32.5,12.0,2020-06-14,0.6732884
7.0,32.5,12.0,2020-06-15,0.27854815
7.0,32.5,12.0,2020-06-16,0.7710932
7.0,32.5,12.0,2020-06-17,0.7820474
7.0,32.5,12.0,2020-06-18,0.78987175
7.0,32.5,12.0,2020-06-19,0.7898718
7.0,32.5,12.0,2020-06-20,0.7397957
7.0,32.5,12.0,2020-06-21,0.23864378
7.0,32.5,12.0,2020-06-22,0.4800261
7.0,32.5,12.0,2020-06-23,0.44051296
7.0,32.5,12.0,2020-06-24,0.39630514
7.0,32.5,12.0,2020-06-25,0.7933928
7.0,32.5,12.0,2020-06-26,0.37596175
7.0,32.5,12.0,2020-06-27,0.2617257
7.0,32.5,12.0,2020-06-28,0.78948057
7.0,32.5,12.0,2020-06-29,0.206955
7.0,32.5,12.0,2020-06-30,0.8372093
7.0,32.5,12.0,2020-07-01,0.46555096
7.0,32.5,12.0,2020-07-02,0.74292547
7.0,32.5,12.0,2020-07-03,0.6341664
7.0,32.5,12.0,2020-07-04,0.2558574
7.0,32.5,12.0,2020-07-05,0.4819822
7.0,32.5,12.0,2020-07-06,0.07941753
7.0,32.5,12.0,2020-07-07,0.2922408
7.0,32.5,12.0,2020-07-08,0.31727886
7.0,32.5,12.0,2020-07-09,0.076678984
7.0,32.5,12.0,2020-07-10,0.3215823
7.0,32.5,12.0,2020-07-11,0.0
7.0,32.5,12.0,2020-07-12,0.7945664
7.0,32.5,12.0,2020-07-13,0.7984786
7.0,32.5,12.0,2020-07-14,0.7487937
7.0,32.5,12.0,2020-07-15,0.22847205
7.0,32.5,12.0,2020-07-16,0.14944577
7.0,32.5,12.0,2020-07-17,0.6204738
7.0,32.5,12.0,2020-07-18,0.5128885
7.0,32.5,12.0,2020-07-19,0.21204087
7.0,32.5,12.0,2020-07-20,0.3055423
7.0,32.5,12.0,2020-07-21,0.12597261
7.0,32.5,12.0,2020-07-22,0.17526625
7.0,32.5,12.0,2020-07-23,0.23238425
7.0,32.5,12.0,2020-07-24,0.26094326
7.0,32.5,12.0,2020-07-25,0.08919801
7.0,32.5,12.0,2020-07-26,0.12831993
7.0,32.5,12.0,2020-07-27,0.7601391
7.0,32.5,13.0,2020-04-01,0.8121713
7.0,32.5,13.0,2020-04-02,0.8184308
7.0,32.5,13.0,2020-04-03,0.42486417
7.0,32.5,13.0,2020-04-04,0.838383
7.0,32.5,13.0,2020-04-05,0.7941752
7.0,32.5,13.0,2020-04-06,0.51288843
7.0,32.5,13.0,2020-04-07,0.56492066
7.0,32.5,13.0,2020-04-08,0.81999564
7.0,32.5,13.0,2020-04-09,0.78556836
7.0,32.5,13.0,2020-04-10,0.6122582
7.0,32.5,13.0,2020-04-11,0.43190613
7.0,32.5,13.0,2020-04-12,0.85011953
7.0,32.5,13.0,2020-04-13,0.78869814
7.0,32.5,13.0,2020-04-14,0.69363177
7.0,32.5,13.0,2020-04-15,0.73040646
7.0,32.5,13.0,2020-04-16,0.23551401
7.0,32.5,13.0,2020-04-17,0.7550532
7.0,32.5,13.0,2020-04-18,0.24568573
7.0,32.5,13.0,2020-04-19,0.7703108
7.0,32.5,13.0,2020-04-20,0.73040646
7.0,32.5,13.0,2020-04-21,0.7738317
7.0,32.5,13.0,2020-04-22,0.6326016
7.0,32.5,13.0,2020-04-23,0.8262552
7.0,32.5,13.0,2020-04-24,0.7397957
7.0,32.5,13.0,2020-04-25,0.6294719
7.0,32.5,13.0,2020-04-26,0.23668768
7.0,32.5,13.0,2020-04-27,0.7933927
7.0,32.5,13.0,2020-04-28,0.76483375
7.0,32.5,13.0,2020-04-29,0.79691374
7.0,32.5,13.0,2020-04-30,0.6521626
7.0,32.5,13.0,2020-05-01,0.5531841
7.0,32.5,13.0,2020-05-02,0.40686807
7.0,32.5,13.0,2020-05-03,0.19091502
7.0,32.5,13.0,2020-05-04,0.84777224
7.0,32.5,13.0,2020-05-05,0.69441426
7.0,32.5,13.0,2020-05-06,0.82195175
7.0,32.5,13.0,2020-05-07,0.17604868
7.0,32.5,13.0,2020-05-08,0.6971528
7.0,32.5,13.0,2020-05-09,0.77774394
7.0,32.5,13.0,2020-05-10,0.73588353
7.0,32.5,13.0,2020-05-11,0.7973049
7.0,32.5,13.0,2020-05-12,0.6196914
7.0,32.5,13.0,2020-05-13,0.162356
7.0,32.5,13.0,2020-05-14,0.42173442
7.0,32.5,13.0,2020-05-15,0.7636601
7.0,32.5,13.0,2020-05-16,0.09741361
7.0,32.5,13.0,2020-05-17,0.2046077
7.0,32.5,13.0,2020-05-18,0.32314715
7.0,32.5,13.0,2020-05-19,0.51523584
7.0,32.5,13.0,2020-05-20,0.72453815
7.0,32.5,13.0,2020-05-21,0.73197126
7.0,32.5,13.0,2020-05-22,0.68306893
7.0,32.5,13.0,2020-05-23,0.37635297
7.0,32.5,13.0,2020-05-24,0.5273636
7.0,32.5,13.0,2020-05-25,0.75896543
7.0,32.5,13.0,2020-05-26,0.37361443
7.0,32.5,13.0,2020-05-27,0.72023475
7.0,32.5,13.0,2020-05-28,0.7362747
7.0,32.5,13.0,2020-05-29,0.7221908
7.0,32.5,13.0,2020-05-30,0.47494027
7.0,32.5,13.0,2020-05-31,0.70810694
7.0,32.5,13.0,2020-06-01,0.6807216
7.0,32.5,13.0,2020-06-02,0.69676155
7.0,32.5,13.0,2020-06-03,0.70810694
7.0,32.5,13.0,2020-06-04,0.745664
7.0,32.5,13.0,2020-06-05,0.729624
7.0,32.5,13.0,2020-06-06,0.7202347
7.0,32.5,13.0,2020-06-07,0.5966094
7.0,32.5,13.0,2020-06-08,0.7280591
7.0,32.5,13.0,2020-06-09,0.100543365
7.0,32.5,13.0,2020-06-10,0.7808737
7.0,32.5,13.0,2020-06-11,0.18974136
7.0,32.5,13.0,2020-06-12,0.6263421
7.0,32.5,13.0,2020-06-13,0.7519235
7.0,32.5,13.0,2020-06-14,0.74722886
7.0,32.5,13.0,2020-06-15,0.27463597
7.0,32.5,13.0,2020-06-16,0.6670289
7.0,32.5,13.0,2020-06-17,0.7530972
7.0,32.5,13.0,2020-06-18,0.761704
7.0,32.5,13.0,2020-06-19,0.76483375
7.0,32.5,13.0,2020-06-20,0.6568572
7.0,32.5,13.0,2020-06-21,0.22064768
7.0,32.5,13.0,2020-06-22,0.26055208
7.0,32.5,13.0,2020-06-23,0.40178224
7.0,32.5,13.0,2020-06-24,0.3650076
7.0,32.5,13.0,2020-06-25,0.73314494
7.0,32.5,13.0,2020-06-26,0.28519887
7.0,32.5,13.0,2020-06-27,0.31375787
7.0,32.5,13.0,2020-06-28,0.7390133
7.0,32.5,13.0,2020-06-29,0.23668768
7.0,32.5,13.0,2020-06-30,0.7808737
7.0,32.5,13.0,2020-07-01,0.52971095
7.0,32.5,13.0,2020-07-02,0.7425342
7.0,32.5,13.0,2020-07-03,0.4639861
7.0,32.5,13.0,2020-07-04,0.369311
7.0,32.5,13.0,2020-07-05,0.60599875
7.0,32.5,13.0,2020-07-06,0.14240383
7.0,32.5,13.0,2020-07-07,0.417431
7.0,32.5,13.0,2020-07-08,0.17761356
7.0,32.5,13.0,2020-07-09,0.07120191
7.0,32.5,13.0,2020-07-10,0.21947403
7.0,32.5,13.0,2020-07-11,0.0
7.0,32.5,13.0,2020-07-12,0.7636601
7.0,32.5,13.0,2020-07-13,0.76796347
7.0,32.5,13.0,2020-07-14,0.5805695
7.0,32.5,13.0,2020-07-15,0.18582916
7.0,32.5,13.0,2020-07-16,0.16939797
7.0,32.5,13.0,2020-07-17,0.52032167
7.0,32.5,13.0,2020-07-18,0.4538144
7.0,32.5,13.0,2020-07-19,0.15570529
7.0,32.5,13.0,2020-07-20,0.13849162
7.0,32.5,13.0,2020-07-21,0.19130623
7.0,32.5,13.0,2020-07-22,0.23551401
7.0,32.5,13.0,2020-07-23,0.19013259
7.0,32.5,13.0,2020-07-24,0.2539013
7.0,32.5,13.0,2020-07-25,0.1885677
7.0,32.5,13.0,2020-07-26,0.22416866
7.0,32.5,13.0,2020-07-27,0.65842205
7.0,32.5,14.0,2020-04-01,0.69871765
7.0,32.5,14.0,2020-04-02,0.7319713
7.0,32.5,14.0,2020-04-03,0.51523584
7.0,32.5,14.0,2020-04-04,0.7362747
7.0,32.5,14.0,2020-04-05,0.69206697
7.0,32.5,14.0,2020-04-06,0.63025427
7.0,32.5,14.0,2020-04-07,0.63964355
7.0,32.5,14.0,2020-04-08,0.6079548
7.0,32.5,14.0,2020-04-09,0.68033034
7.0,32.5,14.0,2020-04-10,0.515627
7.0,32.5,14.0,2020-04-11,0.53988266
7.0,32.5,14.0,2020-04-12,0.76092154
7.0,32.5,14.0,2020-04-13,0.69480544
7.0,32.5,14.0,2020-04-14,0.5594436
7.0,32.5,14.0,2020-04-15,0.64903283
7.0,32.5,14.0,2020-04-16,0.22651596
7.0,32.5,14.0,2020-04-17,0.71319276
7.0,32.5,14.0,2020-04-18,0.23473158
7.0,32.5,14.0,2020-04-19,0.52110416
7.0,32.5,14.0,2020-04-20,0.7351011
7.0,32.5,14.0,2020-04-21,0.70771575
7.0,32.5,14.0,2020-04-22,0.6302543
7.0,32.5,14.0,2020-04-23,0.70732445
7.0,32.5,14.0,2020-04-24,0.6365138
7.0,32.5,14.0,2020-04-25,0.5817431
7.0,32.5,14.0,2020-04-26,0.24059987
7.0,32.5,14.0,2020-04-27,0.64551187
7.0,32.5,14.0,2020-04-28,0.6650728
7.0,32.5,14.0,2020-04-29,0.70810694
7.0,32.5,14.0,2020-04-30,0.34818518
7.0,32.5,14.0,2020-05-01,0.33488372
7.0,32.5,14.0,2020-05-02,0.20186916
7.0,32.5,14.0,2020-05-03,0.07824386
7.0,32.5,14.0,2020-05-04,0.7437079
7.0,32.5,14.0,2020-05-05,0.5054554
7.0,32.5,14.0,2020-05-06,0.6662465
7.0,32.5,14.0,2020-05-07,0.23199305
7.0,32.5,14.0,2020-05-08,0.42095196
7.0,32.5,14.0,2020-05-09,0.71123666
7.0,32.5,14.0,2020-05-10,0.5610085
7.0,32.5,14.0,2020-05-11,0.6979353
7.0,32.5,14.0,2020-05-12,0.47807002
7.0,32.5,14.0,2020-05-13,0.0751141
7.0,32.5,14.0,2020-05-14,0.30045643
7.0,32.5,14.0,2020-05-15,0.6670289
7.0,32.5,14.0,2020-05-16,0.05437948
7.0,32.5,14.0,2020-05-17,0.18661161
7.0,32.5,14.0,2020-05-18,0.32197347
7.0,32.5,14.0,2020-05-19,0.58565533
7.0,32.5,14.0,2020-05-20,0.63768744
7.0,32.5,14.0,2020-05-21,0.63573134
7.0,32.5,14.0,2020-05-22,0.65646595
7.0,32.5,14.0,2020-05-23,0.25429255
7.0,32.5,14.0,2020-05-24,0.20108673
7.0,32.5,14.0,2020-05-25,0.6255596
7.0,32.5,14.0,2020-05-26,0.4053032
7.0,32.5,14.0,2020-05-27,0.6380787
7.0,32.5,14.0,2020-05-28,0.6611606
7.0,32.5,14.0,2020-05-29,0.6361225
7.0,32.5,14.0,2020-05-30,0.4898066
7.0,32.5,14.0,2020-05-31,0.5324495
7.0,32.5,14.0,2020-06-01,0.5997392
7.0,32.5,14.0,2020-06-02,0.44286025
7.0,32.5,14.0,2020-06-03,0.62673336
7.0,32.5,14.0,2020-06-04,0.6658553
7.0,32.5,14.0,2020-06-05,0.63573134
7.0,32.5,14.0,2020-06-06,0.63964355
7.0,32.5,14.0,2020-06-07,0.49802214
7.0,32.5,14.0,2020-06-08,0.58995867
7.0,32.5,14.0,2020-06-09,0.18935013
7.0,32.5,14.0,2020-06-10,0.69871765
7.0,32.5,14.0,2020-06-11,0.5966094
7.0,32.5,14.0,2020-06-12,0.5324495
7.0,32.5,14.0,2020-06-13,0.66076946
7.0,32.5,14.0,2020-06-14,0.62282115
7.0,32.5,14.0,2020-06-15,0.19560964
7.0,32.5,14.0,2020-06-16,0.3145403
7.0,32.5,14.0,2020-06-17,0.67328835
7.0,32.5,14.0,2020-06-18,0.6838513
7.0,32.5,14.0,2020-06-19,0.6834601
7.0,32.5,14.0,2020-06-20,0.4988046
7.0,32.5,14.0,2020-06-21,0.18582916
7.0,32.5,14.0,2020-06-22,0.19482721
7.0,32.5,14.0,2020-06-23,0.28011304
7.0,32.5,14.0,2020-06-24,0.51758313
7.0,32.5,14.0,2020-06-25,0.5966094
7.0,32.5,14.0,2020-06-26,0.18309064
7.0,32.5,14.0,2020-06-27,0.25038034
7.0,32.5,14.0,2020-06-28,0.68619865
7.0,32.5,14.0,2020-06-29,0.31141058
7.0,32.5,14.0,2020-06-30,0.62282115
7.0,32.5,14.0,2020-07-01,0.45929146
7.0,32.5,14.0,2020-07-02,0.5230602
7.0,32.5,14.0,2020-07-03,0.5962182
7.0,32.5,14.0,2020-07-04,0.56687677
7.0,32.5,14.0,2020-07-05,0.6153879
7.0,32.5,14.0,2020-07-06,0.1662682
7.0,32.5,14.0,2020-07-07,0.29850033
7.0,32.5,14.0,2020-07-08,0.16744186
7.0,32.5,14.0,2020-07-09,0.083329715
7.0,32.5,14.0,2020-07-10,0.2449033
7.0,32.5,14.0,2020-07-11,0.0
7.0,32.5,14.0,2020-07-12,0.6889372
7.0,32.5,14.0,2020-07-13,0.69050205
7.0,32.5,14.0,2020-07-14,0.48745927
7.0,32.5,14.0,2020-07-15,0.16352968
7.0,32.5,14.0,2020-07-16,0.21517062
7.0,32.5,14.0,2020-07-17,0.35327104
7.0,32.5,14.0,2020-07-18,0.3055423
7.0,32.5,14.0,2020-07-19,0.107976526
7.0,32.5,14.0,2020-07-20,0.09037165
7.0,32.5,14.0,2020-07-21,0.3098457
7.0,32.5,14.0,2020-07-22,0.15335797
7.0,32.5,14.0,2020-07-23,0.15179309
7.0,32.5,14.0,2020-07-24,0.27424473
7.0,32.5,14.0,2020-07-25,0.16039991
7.0,32.5,14.0,2020-07-26,0.2941969
7.0,32.5,14.0,2020-07-27,0.5148446
7.0,32.5,15.0,2020-04-01,0.53362316
7.0,32.5,15.0,2020-04-02,0.5696153
7.0,32.5,15.0,2020-04-03,0.3164964
7.0,32.5,15.0,2020-04-04,0.572745
7.0,32.5,15.0,2020-04-05,0.5430124
7.0,32.5,15.0,2020-04-06,0.45303193
7.0,32.5,15.0,2020-04-07,0.38574225
7.0,32.5,15.0,2020-04-08,0.22260377
7.0,32.5,15.0,2020-04-09,0.47611392
7.0,32.5,15.0,2020-04-10,0.3423169
7.0,32.5,15.0,2020-04-11,0.2449033
7.0,32.5,15.0,2020-04-12,0.5003695
7.0,32.5,15.0,2020-04-13,0.54222995
7.0,32.5,15.0,2020-04-14,0.49254513
7.0,32.5,15.0,2020-04-15,0.4189959
7.0,32.5,15.0,2020-04-16,0.2049989
7.0,32.5,15.0,2020-04-17,0.6204738
7.0,32.5,15.0,2020-04-18,0.10406433
7.0,32.5,15.0,2020-04-19,0.1862204
7.0,32.5,15.0,2020-04-20,0.5790046
7.0,32.5,15.0,2020-04-21,0.5883938
7.0,32.5,15.0,2020-04-22,0.51406217
7.0,32.5,15.0,2020-04-23,0.51680064
7.0,32.5,15.0,2020-04-24,0.48159096
7.0,32.5,15.0,2020-04-25,0.3055423
7.0,32.5,15.0,2020-04-26,0.1482721
7.0,32.5,15.0,2020-04-27,0.5492719
7.0,32.5,15.0,2020-04-28,0.5187568
7.0,32.5,15.0,2020-04-29,0.5496631
7.0,32.5,15.0,2020-04-30,0.28715494
7.0,32.5,15.0,2020-05-01,0.2206477
7.0,32.5,15.0,2020-05-02,0.032079984
7.0,32.5,15.0,2020-05-03,0.034427296
7.0,32.5,15.0,2020-05-04,0.5860465
7.0,32.5,15.0,2020-05-05,0.5214953
7.0,32.5,15.0,2020-05-06,0.33605736
7.0,32.5,15.0,2020-05-07,0.39865246
7.0,32.5,15.0,2020-05-08,0.264073
7.0,32.5,15.0,2020-05-09,0.5453597
7.0,32.5,15.0,2020-05-10,0.4909802
7.0,32.5,15.0,2020-05-11,0.5653119
7.0,32.5,15.0,2020-05-12,0.29732665
7.0,32.5,15.0,2020-05-13,0.10719409
7.0,32.5,15.0,2020-05-14,0.22455987
7.0,32.5,15.0,2020-05-15,0.44599
7.0,32.5,15.0,2020-05-16,0.049684852
7.0,32.5,15.0,2020-05-17,0.07198435
7.0,32.5,15.0,2020-05-18,0.22925451
7.0,32.5,15.0,2020-05-19,0.5625733
7.0,32.5,15.0,2020-05-20,0.46281242
7.0,32.5,15.0,2020-05-21,0.5089763
7.0,32.5,15.0,2020-05-22,0.39082807
7.0,32.5,15.0,2020-05-23,0.21986525
7.0,32.5,15.0,2020-05-24,0.06963704
7.0,32.5,15.0,2020-05-25,0.4886329
7.0,32.5,15.0,2020-05-26,0.3145403
7.0,32.5,15.0,2020-05-27,0.50897634
7.0,32.5,15.0,2020-05-28,0.53910017
7.0,32.5,15.0,2020-05-29,0.45185828
7.0,32.5,15.0,2020-05-30,0.50506413
7.0,32.5,15.0,2020-05-31,0.43268853
7.0,32.5,15.0,2020-06-01,0.4722017
7.0,32.5,15.0,2020-06-02,0.35209736
7.0,32.5,15.0,2020-06-03,0.48824167
7.0,32.5,15.0,2020-06-04,0.5179743
7.0,32.5,15.0,2020-06-05,0.49763098
7.0,32.5,15.0,2020-06-06,0.4718105
7.0,32.5,15.0,2020-06-07,0.4686807
7.0,32.5,15.0,2020-06-08,0.5179743
7.0,32.5,15.0,2020-06-09,0.18309064
7.0,32.5,15.0,2020-06-10,0.55670506
7.0,32.5,15.0,2020-06-11,0.5539665
7.0,32.5,15.0,2020-06-12,0.45303193
7.0,32.5,15.0,2020-06-13,0.5242339
7.0,32.5,15.0,2020-06-14,0.51327974
7.0,32.5,15.0,2020-06-15,0.25859597
7.0,32.5,15.0,2020-06-16,0.116192125
7.0,32.5,15.0,2020-06-17,0.48706803
7.0,32.5,15.0,2020-06-18,0.5559226
7.0,32.5,15.0,2020-06-19,0.5625733
7.0,32.5,15.0,2020-06-20,0.41273636
7.0,32.5,15.0,2020-06-21,0.12049555
7.0,32.5,15.0,2020-06-22,0.11736579
7.0,32.5,15.0,2020-06-23,0.24646816
7.0,32.5,15.0,2020-06-24,0.3423169
7.0,32.5,15.0,2020-06-25,0.37165833
7.0,32.5,15.0,2020-06-26,0.13497066
7.0,32.5,15.0,2020-06-27,0.20343404
7.0,32.5,15.0,2020-06-28,0.5629646
7.0,32.5,15.0,2020-06-29,0.28206912
7.0,32.5,15.0,2020-06-30,0.3951315
7.0,32.5,15.0,2020-07-01,0.4131276
7.0,32.5,15.0,2020-07-02,0.35561833
7.0,32.5,15.0,2020-07-03,0.38339493
7.0,32.5,15.0,2020-07-04,0.45029336
7.0,32.5,15.0,2020-07-05,0.4722017
7.0,32.5,15.0,2020-07-06,0.178396
7.0,32.5,15.0,2020-07-07,0.26759398
7.0,32.5,15.0,2020-07-08,0.12519017
7.0,32.5,15.0,2020-07-09,0.074722886
7.0,32.5,15.0,2020-07-10,0.17448382
7.0,32.5,15.0,2020-07-11,0.0
7.0,32.5,15.0,2020-07-12,0.56374705
7.0,32.5,15.0,2020-07-13,0.5653119
7.0,32.5,15.0,2020-07-14,0.3078896
7.0,32.5,15.0,2020-07-15,0.13731797
7.0,32.5,15.0,2020-07-16,0.19952184
7.0,32.5,15.0,2020-07-17,0.34466422
7.0,32.5,15.0,2020-07-18,0.20617257
