lon,lat,lev,time,dni
6.0,32.5,16.0,2020-06-26,143.28455
6.0,32.5,16.0,2020-06-27,7.1677523
6.0,32.5,16.0,2020-06-28,363.50638
6.0,32.5,16.0,2020-06-29,20.141048
6.0,32.5,16.0,2020-06-30,146.83887
6.0,32.5,16.0,2020-07-01,246.97235
6.0,32.5,16.0,2020-07-02,274.8147
6.0,32.5,16.0,2020-07-03,115.83369
6.0,32.5,16.0,2020-07-04,323.01575
6.0,32.5,16.0,2020-07-05,590.8608
6.0,32.5,16.0,2020-07-06,242.68916
6.0,32.5,16.0,2020-07-07,153.9167
6.0,32.5,16.0,2020-07-08,0.99968797
6.0,32.5,16.0,2020-07-09,2.4987986
6.0,32.5,16.0,2020-07-10,116.08202
6.0,32.5,16.0,2020-07-11,421.47412
6.0,32.5,16.0,2020-07-12,211.5465
6.0,32.5,16.0,2020-07-13,375.36136
6.0,32.5,16.0,2020-07-14,686.81287
6.0,32.5,16.0,2020-07-15,159.72606
6.0,32.5,16.0,2020-07-16,0.6665327
6.0,32.5,16.0,2020-07-17,496.99994
6.0,32.5,16.0,2020-07-18,0.0
6.0,32.5,16.0,2020-07-19,0.9439461
6.0,32.5,16.0,2020-07-20,5.303905
6.0,32.5,16.0,2020-07-21,43.31134
6.0,32.5,16.0,2020-07-22,2.721765
6.0,32.5,16.0,2020-07-23,18.803202
6.0,32.5,16.0,2020-07-24,2.6385183
6.0,32.5,16.0,2020-07-25,0.0555352
6.0,32.5,16.0,2020-07-26,69.33615
6.0,32.5,16.0,2020-07-27,73.60615
6.0,32.5,17.0,2020-04-01,363.24985
6.0,32.5,17.0,2020-04-02,539.5557
6.0,32.5,17.0,2020-04-03,450.31342
6.0,32.5,17.0,2020-04-04,636.63873
6.0,32.5,17.0,2020-04-05,222.96759
6.0,32.5,17.0,2020-04-06,171.02766
6.0,32.5,17.0,2020-04-07,624.2785
6.0,32.5,17.0,2020-04-08,271.12177
6.0,32.5,17.0,2020-04-09,66.74731
6.0,32.5,17.0,2020-04-10,12.661641
6.0,32.5,17.0,2020-04-11,421.47308
6.0,32.5,17.0,2020-04-12,597.1941
6.0,32.5,17.0,2020-04-13,574.05634
6.0,32.5,17.0,2020-04-14,169.38216
6.0,32.5,17.0,2020-04-15,373.0835
6.0,32.5,17.0,2020-04-16,40.70303
6.0,32.5,17.0,2020-04-17,355.734
6.0,32.5,17.0,2020-04-18,0.0
6.0,32.5,17.0,2020-04-19,0.0
6.0,32.5,17.0,2020-04-20,627.4447
6.0,32.5,17.0,2020-04-21,268.778
6.0,32.5,17.0,2020-04-22,151.48395
6.0,32.5,17.0,2020-04-23,572.94434
6.0,32.5,17.0,2020-04-24,284.7458
6.0,32.5,17.0,2020-04-25,280.8088
6.0,32.5,17.0,2020-04-26,59.562405
6.0,32.5,17.0,2020-04-27,512.4446
6.0,32.5,17.0,2020-04-28,456.77817
6.0,32.5,17.0,2020-04-29,401.008
6.0,32.5,17.0,2020-04-30,34.85859
6.0,32.5,17.0,2020-05-01,126.39989
6.0,32.5,17.0,2020-05-02,287.22128
6.0,32.5,17.0,2020-05-03,1.1664443
6.0,32.5,17.0,2020-05-04,500.6794
6.0,32.5,17.0,2020-05-05,105.5188
6.0,32.5,17.0,2020-05-06,4.664457
6.0,32.5,17.0,2020-05-07,0.0
6.0,32.5,17.0,2020-05-08,96.2872
6.0,32.5,17.0,2020-05-09,475.80588
6.0,32.5,17.0,2020-05-10,449.96814
6.0,32.5,17.0,2020-05-11,628.86127
6.0,32.5,17.0,2020-05-12,156.54546
6.0,32.5,17.0,2020-05-13,0.0
6.0,32.5,17.0,2020-05-14,116.39928
6.0,32.5,17.0,2020-05-15,340.69464
6.0,32.5,17.0,2020-05-16,196.88826
6.0,32.5,17.0,2020-05-17,23.893085
6.0,32.5,17.0,2020-05-18,33.58116
6.0,32.5,17.0,2020-05-19,563.7223
6.0,32.5,17.0,2020-05-20,21.697643
6.0,32.5,17.0,2020-05-21,232.3239
6.0,32.5,17.0,2020-05-22,495.36087
6.0,32.5,17.0,2020-05-23,179.13078
6.0,32.5,17.0,2020-05-24,5.3896275
6.0,32.5,17.0,2020-05-25,567.26886
6.0,32.5,17.0,2020-05-26,477.50153
6.0,32.5,17.0,2020-05-27,33.274387
6.0,32.5,17.0,2020-05-28,581.0099
6.0,32.5,17.0,2020-05-29,38.453007
6.0,32.5,17.0,2020-05-30,101.350555
6.0,32.5,17.0,2020-05-31,667.63885
6.0,32.5,17.0,2020-06-01,432.38928
6.0,32.5,17.0,2020-06-02,377.27567
6.0,32.5,17.0,2020-06-03,390.41742
6.0,32.5,17.0,2020-06-04,515.7404
6.0,32.5,17.0,2020-06-05,557.9169
6.0,32.5,17.0,2020-06-06,458.06525
6.0,32.5,17.0,2020-06-07,299.45114
6.0,32.5,17.0,2020-06-08,464.28488
6.0,32.5,17.0,2020-06-09,47.877598
6.0,32.5,17.0,2020-06-10,634.4447
6.0,32.5,17.0,2020-06-11,585.7223
6.0,32.5,17.0,2020-06-12,630.9258
6.0,32.5,17.0,2020-06-13,427.61032
6.0,32.5,17.0,2020-06-14,211.88211
6.0,32.5,17.0,2020-06-15,62.609962
6.0,32.5,17.0,2020-06-16,420.6419
6.0,32.5,17.0,2020-06-17,70.20351
6.0,32.5,17.0,2020-06-18,460.8313
6.0,32.5,17.0,2020-06-19,27.28836
6.0,32.5,17.0,2020-06-20,407.19202
6.0,32.5,17.0,2020-06-21,0.0
6.0,32.5,17.0,2020-06-22,0.0
6.0,32.5,17.0,2020-06-23,283.76724
6.0,32.5,17.0,2020-06-24,306.3331
6.0,32.5,17.0,2020-06-25,180.67755
6.0,32.5,17.0,2020-06-26,42.336834
6.0,32.5,17.0,2020-06-27,0.0
6.0,32.5,17.0,2020-06-28,277.8925
6.0,32.5,17.0,2020-06-29,3.0271142
6.0,32.5,17.0,2020-06-30,0.0
6.0,32.5,17.0,2020-07-01,37.340874
6.0,32.5,17.0,2020-07-02,75.92282
6.0,32.5,17.0,2020-07-03,44.387814
6.0,32.5,17.0,2020-07-04,274.5625
6.0,32.5,17.0,2020-07-05,467.55536
6.0,32.5,17.0,2020-07-06,83.45913
6.0,32.5,17.0,2020-07-07,27.250355
6.0,32.5,17.0,2020-07-08,6.557038
6.0,32.5,17.0,2020-07-09,0.0
6.0,32.5,17.0,2020-07-10,10.445546
6.0,32.5,17.0,2020-07-11,746.3052
6.0,32.5,17.0,2020-07-12,45.912064
6.0,32.5,17.0,2020-07-13,64.067505
6.0,32.5,17.0,2020-07-14,682.75073
6.0,32.5,17.0,2020-07-15,23.166117
6.0,32.5,17.0,2020-07-16,5.5577593
6.0,32.5,17.0,2020-07-17,88.36379
6.0,32.5,17.0,2020-07-18,4.306403
6.0,32.5,17.0,2020-07-19,0.0
6.0,32.5,17.0,2020-07-20,20.35817
6.0,32.5,17.0,2020-07-21,2.6943977
6.0,32.5,17.0,2020-07-22,166.84502
6.0,32.5,17.0,2020-07-23,0.0
6.0,32.5,17.0,2020-07-24,0.0
6.0,32.5,17.0,2020-07-25,0.0
6.0,32.5,17.0,2020-07-26,345.60468
6.0,32.5,17.0,2020-07-27,234.86765
7.0,32.5,8.0,2020-04-01,591.38904
7.0,32.5,8.0,2020-04-02,576.10876
7.0,32.5,8.0,2020-04-03,468.05545
7.0,32.5,8.0,2020-04-04,720.49963
7.0,32.5,8.0,2020-04-05,683.47205
7.0,32.5,8.0,2020-04-06,296.0246
7.0,32.5,8.0,2020-04-07,728.3066
7.0,32.5,8.0,2020-04-08,559.9715
7.0,32.5,8.0,2020-04-09,522.8793
7.0,32.5,8.0,2020-04-10,251.08047
7.0,32.5,8.0,2020-04-11,536.56006
7.0,32.5,8.0,2020-04-12,141.00186
7.0,32.5,8.0,2020-04-13,655.7218
7.0,32.5,8.0,2020-04-14,392.89896
7.0,32.5,8.0,2020-04-15,256.378
7.0,32.5,8.0,2020-04-16,0.0
7.0,32.5,8.0,2020-04-17,0.0
7.0,32.5,8.0,2020-04-18,4.5543003
7.0,32.5,8.0,2020-04-19,418.01538
7.0,32.5,8.0,2020-04-20,345.23584
7.0,32.5,8.0,2020-04-21,725.5274
7.0,32.5,8.0,2020-04-22,715.4444
7.0,32.5,8.0,2020-04-23,688.0284
7.0,32.5,8.0,2020-04-24,565.58234
7.0,32.5,8.0,2020-04-25,405.57812
7.0,32.5,8.0,2020-04-26,596.6382
7.0,32.5,8.0,2020-04-27,655.194
7.0,32.5,8.0,2020-04-28,535.2498
7.0,32.5,8.0,2020-04-29,632.80634
7.0,32.5,8.0,2020-04-30,442.27225
7.0,32.5,8.0,2020-05-01,163.82309
7.0,32.5,8.0,2020-05-02,454.38873
7.0,32.5,8.0,2020-05-03,441.5812
7.0,32.5,8.0,2020-05-04,599.6379
7.0,32.5,8.0,2020-05-05,694.555
7.0,32.5,8.0,2020-05-06,747.6938
7.0,32.5,8.0,2020-05-07,0.0
7.0,32.5,8.0,2020-05-08,439.6147
7.0,32.5,8.0,2020-05-09,694.94495
7.0,32.5,8.0,2020-05-10,646.0833
7.0,32.5,8.0,2020-05-11,781.2779
7.0,32.5,8.0,2020-05-12,505.0007
7.0,32.5,8.0,2020-05-13,0.80585957
7.0,32.5,8.0,2020-05-14,53.777378
7.0,32.5,8.0,2020-05-15,7.1669717
7.0,32.5,8.0,2020-05-16,20.559797
7.0,32.5,8.0,2020-05-17,652.3346
7.0,32.5,8.0,2020-05-18,19.941587
7.0,32.5,8.0,2020-05-19,664.02765
7.0,32.5,8.0,2020-05-20,199.82785
7.0,32.5,8.0,2020-05-21,238.19551
7.0,32.5,8.0,2020-05-22,337.2781
7.0,32.5,8.0,2020-05-23,468.10117
7.0,32.5,8.0,2020-05-24,422.73886
7.0,32.5,8.0,2020-05-25,698.30475
7.0,32.5,8.0,2020-05-26,524.2792
7.0,32.5,8.0,2020-05-27,644.83234
7.0,32.5,8.0,2020-05-28,690.305
7.0,32.5,8.0,2020-05-29,583.6072
7.0,32.5,8.0,2020-05-30,693.69415
7.0,32.5,8.0,2020-05-31,366.97177
7.0,32.5,8.0,2020-06-01,612.22205
7.0,32.5,8.0,2020-06-02,423.913
7.0,32.5,8.0,2020-06-03,408.13647
7.0,32.5,8.0,2020-06-04,489.6113
7.0,32.5,8.0,2020-06-05,467.22177
7.0,32.5,8.0,2020-06-06,552.8333
7.0,32.5,8.0,2020-06-07,549.0285
7.0,32.5,8.0,2020-06-08,496.80408
7.0,32.5,8.0,2020-06-09,316.35684
7.0,32.5,8.0,2020-06-10,414.86533
7.0,32.5,8.0,2020-06-11,11.553124
7.0,32.5,8.0,2020-06-12,395.4127
7.0,32.5,8.0,2020-06-13,679.63855
7.0,32.5,8.0,2020-06-14,356.001
7.0,32.5,8.0,2020-06-15,46.13954
7.0,32.5,8.0,2020-06-16,0.72238183
7.0,32.5,8.0,2020-06-17,430.27835
7.0,32.5,8.0,2020-06-18,495.4348
7.0,32.5,8.0,2020-06-19,636.00006
7.0,32.5,8.0,2020-06-20,708.6388
7.0,32.5,8.0,2020-06-21,0.66679734
7.0,32.5,8.0,2020-06-22,334.37076
7.0,32.5,8.0,2020-06-23,645.20276
7.0,32.5,8.0,2020-06-24,0.0
7.0,32.5,8.0,2020-06-25,410.38824
7.0,32.5,8.0,2020-06-26,180.84766
7.0,32.5,8.0,2020-06-27,31.614931
7.0,32.5,8.0,2020-06-28,665.441
7.0,32.5,8.0,2020-06-29,272.6969
7.0,32.5,8.0,2020-06-30,52.57494
7.0,32.5,8.0,2020-07-01,331.66187
7.0,32.5,8.0,2020-07-02,70.37195
7.0,32.5,8.0,2020-07-03,451.72156
7.0,32.5,8.0,2020-07-04,575.2493
7.0,32.5,8.0,2020-07-05,30.50627
7.0,32.5,8.0,2020-07-06,0.0
7.0,32.5,8.0,2020-07-07,523.51373
7.0,32.5,8.0,2020-07-08,157.76456
7.0,32.5,8.0,2020-07-09,0.0
7.0,32.5,8.0,2020-07-10,2.9450967
7.0,32.5,8.0,2020-07-11,0.94388926
7.0,32.5,8.0,2020-07-12,690.9719
7.0,32.5,8.0,2020-07-13,651.3064
7.0,32.5,8.0,2020-07-14,737.1393
7.0,32.5,8.0,2020-07-15,0.0
7.0,32.5,8.0,2020-07-16,0.3332645
7.0,32.5,8.0,2020-07-17,612.97266
7.0,32.5,8.0,2020-07-18,0.22209159
7.0,32.5,8.0,2020-07-19,0.0
7.0,32.5,8.0,2020-07-20,0.0
7.0,32.5,8.0,2020-07-21,0.0
7.0,32.5,8.0,2020-07-22,236.5541
7.0,32.5,8.0,2020-07-23,120.84444
7.0,32.5,8.0,2020-07-24,0.111155234
7.0,32.5,8.0,2020-07-25,0.0
7.0,32.5,8.0,2020-07-26,0.0
7.0,32.5,8.0,2020-07-27,618.91766
7.0,32.5,9.0,2020-04-01,717.2498
7.0,32.5,9.0,2020-04-02,735.9709
7.0,32.5,9.0,2020-04-03,615.5262
7.0,32.5,9.0,2020-04-04,830.3606
7.0,32.5,9.0,2020-04-05,798.1386
7.0,32.5,9.0,2020-04-06,681.63885
7.0,32.5,9.0,2020-04-07,832.6397
7.0,32.5,9.0,2020-04-08,669.80457
7.0,32.5,9.0,2020-04-09,743.52734
7.0,32.5,9.0,2020-04-10,365.38544
7.0,32.5,9.0,2020-04-11,207.40982
7.0,32.5,9.0,2020-04-12,303.60083
7.0,32.5,9.0,2020-04-13,784.3334
7.0,32.5,9.0,2020-04-14,620.22253
7.0,32.5,9.0,2020-04-15,418.08426
7.0,32.5,9.0,2020-04-16,98.00545
7.0,32.5,9.0,2020-04-17,13.472534
7.0,32.5,9.0,2020-04-18,111.279976
7.0,32.5,9.0,2020-04-19,428.70322
7.0,32.5,9.0,2020-04-20,565.70984
7.0,32.5,9.0,2020-04-21,817.66614
7.0,32.5,9.0,2020-04-22,815.63873
7.0,32.5,9.0,2020-04-23,738.52875
7.0,32.5,9.0,2020-04-24,653.8603
7.0,32.5,9.0,2020-04-25,373.11072
7.0,32.5,9.0,2020-04-26,636.40424
7.0,32.5,9.0,2020-04-27,752.6943
7.0,32.5,9.0,2020-04-28,644.6111
7.0,32.5,9.0,2020-04-29,746.8338
7.0,32.5,9.0,2020-04-30,288.39093
7.0,32.5,9.0,2020-05-01,18.468277
7.0,32.5,9.0,2020-05-02,554.16724
7.0,32.5,9.0,2020-05-03,455.93097
7.0,32.5,9.0,2020-05-04,716.7769
7.0,32.5,9.0,2020-05-05,801.7497
7.0,32.5,9.0,2020-05-06,828.58295
7.0,32.5,9.0,2020-05-07,0.0
7.0,32.5,9.0,2020-05-08,517.99756
7.0,32.5,9.0,2020-05-09,766.167
7.0,32.5,9.0,2020-05-10,756.72217
7.0,32.5,9.0,2020-05-11,850.3054
7.0,32.5,9.0,2020-05-12,364.3599
7.0,32.5,9.0,2020-05-13,4.4453807
7.0,32.5,9.0,2020-05-14,158.63693
7.0,32.5,9.0,2020-05-15,45.76828
7.0,32.5,9.0,2020-05-16,0.0
7.0,32.5,9.0,2020-05-17,738.38934
7.0,32.5,9.0,2020-05-18,32.418915
7.0,32.5,9.0,2020-05-19,749.49976
7.0,32.5,9.0,2020-05-20,210.68771
7.0,32.5,9.0,2020-05-21,581.61127
7.0,32.5,9.0,2020-05-22,184.78255
7.0,32.5,9.0,2020-05-23,574.6572
7.0,32.5,9.0,2020-05-24,624.41754
7.0,32.5,9.0,2020-05-25,789.7493
7.0,32.5,9.0,2020-05-26,566.7485
7.0,32.5,9.0,2020-05-27,728.5545
7.0,32.5,9.0,2020-05-28,770.5828
7.0,32.5,9.0,2020-05-29,641.164
7.0,32.5,9.0,2020-05-30,761.97217
7.0,32.5,9.0,2020-05-31,333.21942
7.0,32.5,9.0,2020-06-01,704.945
7.0,32.5,9.0,2020-06-02,505.6085
7.0,32.5,9.0,2020-06-03,504.24884
7.0,32.5,9.0,2020-06-04,601.00104
7.0,32.5,9.0,2020-06-05,563.3607
7.0,32.5,9.0,2020-06-06,630.8612
7.0,32.5,9.0,2020-06-07,509.55002
7.0,32.5,9.0,2020-06-08,570.6131
7.0,32.5,9.0,2020-06-09,132.24608
7.0,32.5,9.0,2020-06-10,404.56607
7.0,32.5,9.0,2020-06-11,20.717312
7.0,32.5,9.0,2020-06-12,325.4768
7.0,32.5,9.0,2020-06-13,754.2775
7.0,32.5,9.0,2020-06-14,521.49365
7.0,32.5,9.0,2020-06-15,162.13231
7.0,32.5,9.0,2020-06-16,0.6669314
7.0,32.5,9.0,2020-06-17,670.1166
7.0,32.5,9.0,2020-06-18,515.10583
7.0,32.5,9.0,2020-06-19,725.2502
7.0,32.5,9.0,2020-06-20,780.03516
7.0,32.5,9.0,2020-06-21,0.11113403
7.0,32.5,9.0,2020-06-22,173.69588
7.0,32.5,9.0,2020-06-23,780.38855
7.0,32.5,9.0,2020-06-24,3.2778325
7.0,32.5,9.0,2020-06-25,479.65125
7.0,32.5,9.0,2020-06-26,332.69437
7.0,32.5,9.0,2020-06-27,101.27509
7.0,32.5,9.0,2020-06-28,761.6115
7.0,32.5,9.0,2020-06-29,167.9799
7.0,32.5,9.0,2020-06-30,566.4621
7.0,32.5,9.0,2020-07-01,445.98965
7.0,32.5,9.0,2020-07-02,18.415058
7.0,32.5,9.0,2020-07-03,552.7493
7.0,32.5,9.0,2020-07-04,651.777
7.0,32.5,9.0,2020-07-05,37.11868
7.0,32.5,9.0,2020-07-06,0.0
7.0,32.5,9.0,2020-07-07,401.21796
7.0,32.5,9.0,2020-07-08,134.55295
7.0,32.5,9.0,2020-07-09,0.0
7.0,32.5,9.0,2020-07-10,2.3894
7.0,32.5,9.0,2020-07-11,26.72135
7.0,32.5,9.0,2020-07-12,769.5275
7.0,32.5,9.0,2020-07-13,737.36194
7.0,32.5,9.0,2020-07-14,814.58356
7.0,32.5,9.0,2020-07-15,20.751171
7.0,32.5,9.0,2020-07-16,0.0
7.0,32.5,9.0,2020-07-17,706.75
7.0,32.5,9.0,2020-07-18,7.6390986
7.0,32.5,9.0,2020-07-19,0.0
7.0,32.5,9.0,2020-07-20,0.0
7.0,32.5,9.0,2020-07-21,0.0
7.0,32.5,9.0,2020-07-22,177.3075
7.0,32.5,9.0,2020-07-23,62.170383
7.0,32.5,9.0,2020-07-24,19.722136
7.0,32.5,9.0,2020-07-25,0.0
7.0,32.5,9.0,2020-07-26,0.0
7.0,32.5,9.0,2020-07-27,697.91766
7.0,32.5,10.0,2020-04-01,788.0831
7.0,32.5,10.0,2020-04-02,826.0269
7.0,32.5,10.0,2020-04-03,736.1364
7.0,32.5,10.0,2020-04-04,888.3886
7.0,32.5,10.0,2020-04-05,859.6942
7.0,32.5,10.0,2020-04-06,772.5838
7.0,32.5,10.0,2020-04-07,845.85803
7.0,32.5,10.0,2020-04-08,722.7486
7.0,32.5,10.0,2020-04-09,804.1108
7.0,32.5,10.0,2020-04-10,455.6634
7.0,32.5,10.0,2020-04-11,505.78796
7.0,32.5,10.0,2020-04-12,397.74292
7.0,32.5,10.0,2020-04-13,833.5832
7.0,32.5,10.0,2020-04-14,582.008
7.0,32.5,10.0,2020-04-15,598.9437
7.0,32.5,10.0,2020-04-16,89.2539
7.0,32.5,10.0,2020-04-17,16.690939
7.0,32.5,10.0,2020-04-18,18.250198
7.0,32.5,10.0,2020-04-19,37.05307
7.0,32.5,10.0,2020-04-20,481.73456
7.0,32.5,10.0,2020-04-21,877.4994
7.0,32.5,10.0,2020-04-22,867.2775
7.0,32.5,10.0,2020-04-23,757.3056
7.0,32.5,10.0,2020-04-24,703.08264
7.0,32.5,10.0,2020-04-25,157.58347
7.0,32.5,10.0,2020-04-26,297.76633
7.0,32.5,10.0,2020-04-27,803.27783
7.0,32.5,10.0,2020-04-28,709.7223
7.0,32.5,10.0,2020-04-29,797.1949
7.0,32.5,10.0,2020-04-30,273.30997
7.0,32.5,10.0,2020-05-01,4.2763534
7.0,32.5,10.0,2020-05-02,556.81885
7.0,32.5,10.0,2020-05-03,500.27158
7.0,32.5,10.0,2020-05-04,786.4437
7.0,32.5,10.0,2020-05-05,857.47205
7.0,32.5,10.0,2020-05-06,873.44415
7.0,32.5,10.0,2020-05-07,0.0
7.0,32.5,10.0,2020-05-08,509.856
7.0,32.5,10.0,2020-05-09,801.16656
7.0,32.5,10.0,2020-05-10,808.6945
7.0,32.5,10.0,2020-05-11,892.1389
7.0,32.5,10.0,2020-05-12,497.4143
7.0,32.5,10.0,2020-05-13,0.0
7.0,32.5,10.0,2020-05-14,148.74074
7.0,32.5,10.0,2020-05-15,241.41609
7.0,32.5,10.0,2020-05-16,5.9700418
7.0,32.5,10.0,2020-05-17,782.6391
7.0,32.5,10.0,2020-05-18,137.84828
7.0,32.5,10.0,2020-05-19,805.6386
7.0,32.5,10.0,2020-05-20,202.67865
7.0,32.5,10.0,2020-05-21,637.5832
7.0,32.5,10.0,2020-05-22,293.16574
7.0,32.5,10.0,2020-05-23,371.56366
7.0,32.5,10.0,2020-05-24,514.19244
7.0,32.5,10.0,2020-05-25,841.74945
7.0,32.5,10.0,2020-05-26,538.02386
7.0,32.5,10.0,2020-05-27,781.49896
7.0,32.5,10.0,2020-05-28,820.88837
7.0,32.5,10.0,2020-05-29,655.41376
7.0,32.5,10.0,2020-05-30,785.5002
7.0,32.5,10.0,2020-05-31,375.6055
7.0,32.5,10.0,2020-06-01,741.63995
7.0,32.5,10.0,2020-06-02,551.35876
7.0,32.5,10.0,2020-06-03,556.4436
7.0,32.5,10.0,2020-06-04,650.83453
7.0,32.5,10.0,2020-06-05,624.58325
7.0,32.5,10.0,2020-06-06,682.36127
7.0,32.5,10.0,2020-06-07,594.5842
7.0,32.5,10.0,2020-06-08,606.6399
7.0,32.5,10.0,2020-06-09,73.556114
7.0,32.5,10.0,2020-06-10,560.48444
7.0,32.5,10.0,2020-06-11,335.40076
7.0,32.5,10.0,2020-06-12,361.46756
7.0,32.5,10.0,2020-06-13,801.0553
7.0,32.5,10.0,2020-06-14,495.50476
7.0,32.5,10.0,2020-06-15,60.46838
7.0,32.5,10.0,2020-06-16,63.360405
7.0,32.5,10.0,2020-06-17,766.25037
7.0,32.5,10.0,2020-06-18,701.7922
7.0,32.5,10.0,2020-06-19,782.5561
7.0,32.5,10.0,2020-06-20,830.17285
7.0,32.5,10.0,2020-06-21,105.6404
7.0,32.5,10.0,2020-06-22,50.335125
7.0,32.5,10.0,2020-06-23,825.6945
7.0,32.5,10.0,2020-06-24,6.8892374
7.0,32.5,10.0,2020-06-25,582.008
7.0,32.5,10.0,2020-06-26,73.74903
7.0,32.5,10.0,2020-06-27,1.4722933
7.0,32.5,10.0,2020-06-28,808.9449
7.0,32.5,10.0,2020-06-29,105.692215
7.0,32.5,10.0,2020-06-30,211.72226
7.0,32.5,10.0,2020-07-01,445.88077
7.0,32.5,10.0,2020-07-02,530.54565
7.0,32.5,10.0,2020-07-03,625.9995
7.0,32.5,10.0,2020-07-04,703.9161
7.0,32.5,10.0,2020-07-05,45.203423
7.0,32.5,10.0,2020-07-06,0.0
7.0,32.5,10.0,2020-07-07,8.691298
7.0,32.5,10.0,2020-07-08,73.69419
7.0,32.5,10.0,2020-07-09,7.166715
7.0,32.5,10.0,2020-07-10,19.361553
7.0,32.5,10.0,2020-07-11,3.5284674
7.0,32.5,10.0,2020-07-12,816.2498
7.0,32.5,10.0,2020-07-13,792.5562
7.0,32.5,10.0,2020-07-14,665.67444
7.0,32.5,10.0,2020-07-15,8.41745
7.0,32.5,10.0,2020-07-16,0.0
7.0,32.5,10.0,2020-07-17,744.05505
7.0,32.5,10.0,2020-07-18,171.6233
7.0,32.5,10.0,2020-07-19,21.527752
7.0,32.5,10.0,2020-07-20,2.4726887
7.0,32.5,10.0,2020-07-21,4.304989
7.0,32.5,10.0,2020-07-22,52.638
7.0,32.5,10.0,2020-07-23,30.167334
7.0,32.5,10.0,2020-07-24,40.388073
7.0,32.5,10.0,2020-07-25,11.305923
7.0,32.5,10.0,2020-07-26,0.0
7.0,32.5,10.0,2020-07-27,609.50494
7.0,32.5,11.0,2020-04-01,809.333
7.0,32.5,11.0,2020-04-02,872.2493
7.0,32.5,11.0,2020-04-03,361.41086
7.0,32.5,11.0,2020-04-04,915.63885
7.0,32.5,11.0,2020-04-05,887.50006
7.0,32.5,11.0,2020-04-06,808.41754
7.0,32.5,11.0,2020-04-07,806.38257
7.0,32.5,11.0,2020-04-08,733.35913
7.0,32.5,11.0,2020-04-09,805.52203
7.0,32.5,11.0,2020-04-10,300.69748
7.0,32.5,11.0,2020-04-11,412.92242
7.0,32.5,11.0,2020-04-12,449.3027
7.0,32.5,11.0,2020-04-13,869.47235
7.0,32.5,11.0,2020-04-14,587.3933
7.0,32.5,11.0,2020-04-15,645.5827
7.0,32.5,11.0,2020-04-16,157.37161
7.0,32.5,11.0,2020-04-17,216.50931
7.0,32.5,11.0,2020-04-18,75.14113
7.0,32.5,11.0,2020-04-19,349.27615
7.0,32.5,11.0,2020-04-20,279.86954
7.0,32.5,11.0,2020-04-21,906.80554
7.0,32.5,11.0,2020-04-22,864.2499
7.0,32.5,11.0,2020-04-23,657.08496
7.0,32.5,11.0,2020-04-24,716.1107
7.0,32.5,11.0,2020-04-25,3.417037
7.0,32.5,11.0,2020-04-26,387.27893
7.0,32.5,11.0,2020-04-27,825.3889
7.0,32.5,11.0,2020-04-28,744.08344
7.0,32.5,11.0,2020-04-29,825.4171
7.0,32.5,11.0,2020-04-30,279.90994
7.0,32.5,11.0,2020-05-01,258.05054
7.0,32.5,11.0,2020-05-02,640.80597
7.0,32.5,11.0,2020-05-03,35.28158
7.0,32.5,11.0,2020-05-04,826.66547
7.0,32.5,11.0,2020-05-05,634.6098
7.0,32.5,11.0,2020-05-06,894.9442
7.0,32.5,11.0,2020-05-07,1.8610656
7.0,32.5,11.0,2020-05-08,803.2222
7.0,32.5,11.0,2020-05-09,818.9721
7.0,32.5,11.0,2020-05-10,814.1298
7.0,32.5,11.0,2020-05-11,911.9447
7.0,32.5,11.0,2020-05-12,409.86194
7.0,32.5,11.0,2020-05-13,2.4166195
7.0,32.5,11.0,2020-05-14,414.97394
7.0,32.5,11.0,2020-05-15,508.99915
7.0,32.5,11.0,2020-05-16,19.93716
7.0,32.5,11.0,2020-05-17,737.94116
7.0,32.5,11.0,2020-05-18,154.26611
7.0,32.5,11.0,2020-05-19,836.5276
7.0,32.5,11.0,2020-05-20,330.77167
7.0,32.5,11.0,2020-05-21,674.5276
7.0,32.5,11.0,2020-05-22,267.06998
7.0,32.5,11.0,2020-05-23,241.52914
7.0,32.5,11.0,2020-05-24,357.0147
7.0,32.5,11.0,2020-05-25,871.9162
7.0,32.5,11.0,2020-05-26,9.944764
7.0,32.5,11.0,2020-05-27,810.27673
7.0,32.5,11.0,2020-05-28,851.05505
7.0,32.5,11.0,2020-05-29,651.66394
7.0,32.5,11.0,2020-05-30,768.93994
7.0,32.5,11.0,2020-05-31,653.1145
7.0,32.5,11.0,2020-06-01,736.1679
7.0,32.5,11.0,2020-06-02,571.8313
7.0,32.5,11.0,2020-06-03,589.5545
7.0,32.5,11.0,2020-06-04,677.89
7.0,32.5,11.0,2020-06-05,650.4724
7.0,32.5,11.0,2020-06-06,715.7781
7.0,32.5,11.0,2020-06-07,452.52542
7.0,32.5,11.0,2020-06-08,631.9168
7.0,32.5,11.0,2020-06-09,48.08478
7.0,32.5,11.0,2020-06-10,645.094
7.0,32.5,11.0,2020-06-11,53.13365
7.0,32.5,11.0,2020-06-12,325.80386
7.0,32.5,11.0,2020-06-13,831.7495
7.0,32.5,11.0,2020-06-14,306.22552
7.0,32.5,11.0,2020-06-15,68.721016
7.0,32.5,11.0,2020-06-16,101.42864
7.0,32.5,11.0,2020-06-17,795.2782
7.0,32.5,11.0,2020-06-18,790.96674
