iter	RMSE
4783	17149.62197
4784	17145.40929
4785	17143.36187
4786	17142.95568
4787	17142.33922
4788	17140.41796
4789	17139.82614
4790	17138.69279
4791	17136.81566
4792	17135.81446
4793	17133.54255
4794	17132.4611
4795	17131.08098
4796	17129.32661
4797	17128.51336
4798	17126.73123
4799	17124.24945
4800	17123.16961
4801	17122.58937
4802	17121.48558
4803	17118.57056
4804	17118.2242
4805	17116.46123
4806	17113.62876
4807	17106.54802
4808	17103.06872
4809	17102.5482
4810	17100.70794
4811	17100.32041
4812	17099.40646
4813	17098.3272
4814	17097.13059
4815	17093.66034
4816	17093.0324
4817	17090.76233
4818	17088.53116
4819	17087.94815
4820	17086.86163
4821	17081.20721
4822	17080.5202
4823	17079.29578
4824	17077.54841
4825	17076.33881
4826	17072.25979
4827	17070.14519
4828	17063.94626
4829	17062.51374
4830	17060.63608
4831	17059.48055
4832	17057.86754
4833	17055.74099
4834	17055.10987
4835	17053.85491
4836	17052.71081
4837	17051.71954
4838	17050.01826
4839	17048.55694
4840	17047.73811
4841	17046.1404
4842	17043.58796
4843	17042.73136
4844	17040.47808
4845	17039.51568
4846	17037.6948
4847	17036.49741
4848	17035.91614
4849	17031.47263
4850	17030.53347
4851	17029.44181
4852	17029.03376
4853	17028.59969
4854	17027.84934
4855	17027.36274
4856	17026.43903
4857	17024.92392
4858	17023.76254
4859	17021.7758
4860	17021.08238
4861	17018.80578
4862	17016.55248
4863	17015.36654
4864	17014.36161
4865	17012.37674
4866	17011.11041
4867	17010.66803
4868	17010.09871
4869	17007.42918
4870	17006.21555
4871	17006.01161
4872	17005.33315
4873	17004.75381
4874	17002.90634
4875	17001.1498
4876	17000.2039
4877	17000.04439
4878	16996.59954
4879	16993.50795
4880	16992.05227
4881	16989.85502
4882	16988.86903
4883	16988.45584
4884	16988.15356
4885	16987.40466
4886	16986.25697
4887	16984.34852
4888	16983.11239
4889	16982.25245
4890	16981.46075
4891	16980.28627
4892	16979.40397
4893	16978.27451
4894	16977.185
4895	16976.3775
4896	16975.85936
4897	16974.28108
4898	16973.44829
4899	16972.45827
4900	16968.55902
4901	16967.19216
4902	16966.99966
4903	16965.82178
4904	16963.56559
4905	16960.76344
4906	16959.24572
4907	16958.39664
4908	16956.79021
4909	16955.23701
4910	16954.53212
4911	16950.19923
4912	16948.97124
4913	16948.43801
4914	16946.50906
4915	16944.5734
4916	16943.46054
4917	16941.93931
4918	16939.23937
4919	16938.34881
4920	16937.52432
4921	16936.72427
4922	16935.29215
4923	16932.74066
4924	16931.79307
4925	16928.26122
4926	16928.0322
4927	16927.30455
4928	16926.74233
4929	16925.48169
4930	16924.97272
4931	16921.8369
4932	16919.59097
4933	16918.06151
4934	16917.59234
4935	16915.23928
4936	16913.05964
4937	16912.1003
4938	16911.84132
4939	16909.35208
4940	16908.74968
4941	16908.16865
4942	16907.26045
4943	16905.86726
4944	16905.30129
4945	16903.30747
4946	16901.37227
4947	16901.00508
4948	16899.52976
4949	16898.24134
4950	16896.63453
4951	16895.51332
4952	16894.24511
4953	16893.29489
4954	16891.31119
4955	16889.562
4956	16886.82781
4957	16884.77443
4958	16883.53409
4959	16881.05793
4960	16880.8765
4961	16879.21282
4962	16877.53348
4963	16876.2342
4964	16875.5224
4965	16872.87902
4966	16867.84913
4967	16866.01777
4968	16865.47531
4969	16863.56044
4970	16861.35834
4971	16859.13334
4972	16857.50964
4973	16857.50964
4974	16856.72831
4975	16855.34917
4976	16854.09134
4977	16853.53083
4978	16853.52945
4979	16852.08382
4980	16849.58388
4981	16847.82727
4982	16844.38309
4983	16842.36173
4984	16839.80276
4985	16837.48772
4986	16836.48812
4987	16834.98229
4988	16834.13857
4989	16832.23406
4990	16831.16294
4991	16829.24828
4992	16826.73214
4993	16826.00706
4994	16824.68702
4995	16824.15959
4996	16822.76517
4997	16822.19285
4998	16821.30981
4999	16819.80273
5000	16818.35468
5001	16816.87723
5002	16816.286
5003	16814.08434
5004	16813.46057
5005	16812.25009
5006	16808.64494
5007	16807.84025
5008	16805.20944
5009	16803.98227
5010	16803.54792
5011	16801.78505
5012	16800.50711
5013	16799.3536
5014	16797.02104
5015	16795.26241
5016	16794.04574
5017	16793.37805
5018	16792.19088
5019	16790.43477
5020	16789.001
5021	16785.91417
5022	16784.4622
5023	16784.32515
5024	16783.30442
5025	16782.40627
5026	16781.27857
5027	16779.83493
5028	16777.97564
5029	16777.51564
5030	16772.11915
5031	16770.16528
5032	16769.00767
5033	16766.77837
5034	16766.77837
5035	16766.04526
5036	16764.42332
5037	16763.34566
5038	16761.76381
5039	16760.6956
5040	16758.71954
5041	16756.71565
5042	16756.25512
5043	16752.91031
5044	16751.96568
5045	16751.06724
5046	16749.44167
5047	16747.57259
5048	16746.79392
5049	16746.1886
5050	16744.6294
5051	16743.68589
5052	16742.54424
5053	16740.16864
5054	16737.69481
5055	16737.24547
5056	16735.20367
5057	16733.79591
5058	16731.76388
5059	16730.30148
5060	16728.49008
5061	16727.09122
5062	16726.62765
5063	16725.04434
5064	16723.35687
5065	16721.29483
5066	16719.91776
5067	16718.76038
5068	16717.82884
5069	16714.51189
5070	16714.11731
5071	16713.50256
5072	16711.40797
5073	16710.76236
5074	16709.38798
5075	16708.42491
5076	16705.65391
5077	16705.0421
5078	16704.01783
5079	16697.9905
5080	16696.73316
5081	16695.35291
5082	16692.78013
5083	16690.94866
5084	16689.43554
5085	16688.5305
5086	16687.65216
5087	16687.45107
5088	16685.76714
5089	16683.97765
5090	16682.51927
5091	16681.68093
5092	16679.47252
5093	16678.19528
5094	16677.31099
5095	16677.0156
5096	16675.48123
5097	16673.42846
5098	16672.83217
5099	16671.53768
5100	16668.57539
5101	16668.11338
5102	16667.14
5103	16665.3413
5104	16663.84134
5105	16663.00977
5106	16662.08554
5107	16661.05051
5108	16660.22552
5109	16657.90115
5110	16656.81882
5111	16655.03714
5112	16652.52309
5113	16651.82236
5114	16651.17216
5115	16650.53531
5116	16649.80628
5117	16649.18493
5118	16647.93056
5119	16646.9702
5120	16644.82264
5121	16641.90225
5122	16635.87083
5123	16634.53933
5124	16632.91752
5125	16631.88192
5126	16631.62773
5127	16630.3871
5128	16629.38986
5129	16627.46687
5130	16626.83292
5131	16625.6267
5132	16624.71507
5133	16622.27139
5134	16621.84463
5135	16618.662
5136	16617.28564
5137	16614.2437
5138	16613.66516
5139	16611.36024
5140	16611.28308
5141	16609.92714
5142	16608.6806
5143	16607.14417
5144	16606.44169
5145	16605.65844
5146	16603.68626
5147	16601.37077
5148	16600.62349
5149	16598.98396
5150	16598.61606
5151	16596.86572
5152	16594.30105
