지점,1시간평균 미세먼지농도(㎍/㎥)
156.0,7.0
156.0,7.0
156.0,7.0
156.0,3.0
156.0,4.5
156.0,6.0
156.0,9.0
156.0,8.0
156.0,11.0
156.0,25.0
156.0,31.0
156.0,36.0
156.0,51.0
156.0,35.0
156.0,46.0
156.0,39.0
156.0,32.0
156.0,33.0
156.0,30.0
156.0,38.0
156.0,36.0
156.0,36.0
156.0,51.0
156.0,50.0
156.0,48.0
156.0,36.0
156.0,27.0
156.0,28.0
156.0,31.0
156.0,26.0
156.0,28.0
156.0,18.0
156.0,18.0
156.0,13.0
156.0,9.0
156.0,14.0
156.0,23.0
156.0,24.0
156.0,40.0
156.0,65.0
156.0,64.0
156.0,61.0
156.0,60.0
156.0,64.0
156.0,59.0
156.0,55.0
156.0,72.0
156.0,77.0
156.0,70.0
156.0,70.0
156.0,60.0
156.0,57.0
156.0,53.0
156.0,58.0
156.0,62.0
156.0,63.0
156.0,56.0
156.0,75.0
156.0,81.0
156.0,63.0
156.0,61.0
156.0,57.0
156.0,57.0
156.0,52.0
156.0,73.0
156.0,71.0
156.0,57.0
156.0,62.0
156.0,67.0
156.0,86.0
156.0,78.0
156.0,52.0
156.0,49.0
156.0,54.0
156.0,46.0
156.0,48.0
156.0,43.0
156.0,53.0
156.0,64.0
156.0,58.333333333333336
156.0,52.66666666666667
156.0,47.0
156.0,41.333333333333336
156.0,35.66666666666667
156.0,30.0
156.0,42.0
156.0,40.0
156.0,48.0
156.0,49.0
156.0,57.0
156.0,59.0
156.0,52.0
156.0,59.0
156.0,54.0
156.0,67.0
156.0,77.0
156.0,69.0
156.0,64.0
156.0,63.0
156.0,58.0
156.0,59.0
156.0,66.0
156.0,71.0
156.0,63.0
156.0,60.0
156.0,59.0
156.0,52.0
156.0,59.0
156.0,55.0
156.0,54.0
156.0,54.0
156.0,60.0
156.0,55.0
156.0,57.0
156.0,63.0
156.0,80.0
156.0,79.0
156.0,109.0
156.0,126.0
156.0,104.0
156.0,84.0
156.0,78.0
156.0,83.0
156.0,79.0
156.0,59.0
156.0,56.0
156.0,65.0
156.0,61.0
156.0,65.0
156.0,43.0
156.0,34.0
156.0,35.0
156.0,32.0
156.0,41.0
156.0,37.0
156.0,45.0
156.0,43.0
156.0,38.0
156.0,34.0
156.0,37.0
156.0,38.0
156.0,42.0
156.0,44.0
156.0,58.0
156.0,57.0
156.0,49.0
156.0,52.0
156.0,47.0
156.0,45.0
156.0,43.0
156.0,46.0
156.0,49.0
156.0,52.0
156.0,47.0
156.0,42.0
156.0,39.0
156.0,49.0
156.0,51.0
156.0,58.0
156.0,57.0
156.0,57.0
156.0,60.0
156.0,45.0
156.0,45.0
156.0,48.0
156.0,44.0
156.0,50.0
156.0,69.0
156.0,53.0
156.0,49.0
156.0,48.0
156.0,49.0
156.0,40.0
156.0,44.0
156.0,55.0
156.0,56.0
156.0,62.0
156.0,60.0
156.0,53.0
156.0,52.0
156.0,58.0
156.0,58.0
156.0,53.0
156.0,53.0
156.0,63.0
156.0,54.0
156.0,55.0
156.0,57.0
156.0,59.0
156.0,49.0
156.0,72.0
156.0,67.0
156.0,55.0
156.0,55.0
156.0,48.0
156.0,47.0
156.0,52.0
156.0,50.0
156.0,53.0
156.0,44.0
156.0,38.0
156.0,39.0
156.0,30.0
156.0,29.0
156.0,17.0
156.0,14.0
156.0,19.0
156.0,46.0
156.0,42.0
156.0,45.0
156.0,59.0
156.0,62.0
156.0,59.0
156.0,51.0
156.0,74.0
156.0,62.0
156.0,64.0
156.0,67.0
156.0,63.0
156.0,51.0
156.0,42.0
156.0,55.0
156.0,62.0
156.0,54.0
156.0,37.0
156.0,39.0
156.0,45.0
156.0,41.0
156.0,45.0
156.0,38.0
156.0,33.0
156.0,38.0
156.0,46.0
156.0,55.0
156.0,55.0
156.0,51.0
156.0,48.0
156.0,40.0
156.0,49.0
156.0,55.0
156.0,48.0
156.0,46.0
156.0,50.0
156.0,44.0
156.0,45.0
156.0,39.0
156.0,40.0
156.0,57.0
156.0,53.0
156.0,53.0
156.0,42.0
156.0,40.0
156.0,53.0
156.0,74.0
156.0,80.0
156.0,59.0
156.0,46.0
156.0,57.0
156.0,40.0
156.0,41.0
156.0,43.0
156.0,43.0
156.0,55.0
156.0,55.0
156.0,55.0
156.0,55.0
156.0,44.0
156.0,51.0
156.0,49.0
156.0,43.0
156.0,45.0
156.0,29.0
156.0,38.0
156.0,35.0
156.0,38.0
156.0,39.0
156.0,43.0
156.0,45.0
156.0,39.0
156.0,40.0
156.0,39.0
156.0,40.0
156.0,37.0
156.0,43.0
156.0,38.0
156.0,42.0
156.0,42.0
156.0,41.0
156.0,34.0
156.0,39.0
156.0,42.0
156.0,45.0
156.0,41.0
156.0,43.0
156.0,39.0
156.0,40.0
156.0,31.0
156.0,30.0
156.0,30.0
156.0,28.0
156.0,20.0
156.0,34.0
156.0,26.0
156.0,22.0
156.0,29.0
156.0,19.0
156.0,22.0
156.0,19.0
156.0,23.0
156.0,15.0
156.0,15.818181818181818
156.0,16.636363636363637
156.0,17.454545454545453
156.0,18.27272727272727
156.0,19.09090909090909
156.0,19.909090909090907
156.0,20.727272727272727
156.0,21.545454545454543
156.0,22.363636363636363
156.0,23.18181818181818
156.0,24.0
156.0,25.0
156.0,12.0
156.0,24.0
156.0,27.0
156.0,20.0
156.0,30.0
156.0,31.0
156.0,32.0
156.0,33.0
156.0,28.0
156.0,32.0
156.0,31.0
156.0,39.0
156.0,44.0
156.0,48.0
156.0,41.0
156.0,37.0
156.0,26.0
156.0,30.0
156.0,38.0
156.0,23.0
156.0,16.0
156.0,12.0
156.0,22.0
156.0,28.0
156.0,19.0
156.0,33.0
156.0,28.0
156.0,32.0
156.0,32.0
156.0,38.0
156.0,23.0
156.0,25.0
156.0,26.0
156.0,19.0
156.0,8.0
156.0,9.0
156.0,11.5
156.0,14.0
156.0,14.0
156.0,14.0
156.0,12.0
156.0,14.0
156.0,18.0
156.0,14.0
156.0,20.0
156.0,11.0
156.0,8.0
156.0,9.0
156.0,14.0
156.0,5.0
156.0,12.0
156.0,17.0
156.0,10.0
156.0,12.0
156.0,13.0
156.0,12.0
156.0,14.0
156.0,13.0
156.0,9.0
156.0,14.0
156.0,18.0
156.0,18.0
156.0,17.0
156.0,18.0
156.0,18.0
156.0,17.0
156.0,14.0
156.0,15.0
156.0,10.0
156.0,14.0
156.0,17.0
156.0,18.0
156.0,16.0
156.0,17.0
156.0,13.0
156.0,15.0
156.0,25.0
156.0,29.0
156.0,42.0
156.0,53.0
156.0,52.0
156.0,56.0
156.0,55.0
156.0,53.0
156.0,75.0
156.0,75.0
156.0,60.0
156.0,48.0
156.0,45.0
156.0,48.0
156.0,46.0
156.0,50.0
156.0,50.0
156.0,58.0
156.0,46.0
156.0,39.0
156.0,37.0
156.0,44.0
156.0,31.0
156.0,30.0
156.0,40.0
156.0,44.0
156.0,41.0
156.0,47.0
156.0,50.0
156.0,34.0
156.0,47.0
156.0,38.0
156.0,35.0
156.0,44.0
156.0,45.0
156.0,39.0
156.0,35.0
156.0,34.0
156.0,28.0
156.0,20.0
156.0,20.0
156.0,9.0
156.0,13.0
156.0,10.0
156.0,16.0
156.0,14.0
156.0,16.0
156.0,15.0
156.0,23.0
156.0,31.0
156.0,20.0
156.0,32.0
156.0,26.0
156.0,19.0
156.0,12.0
156.0,18.0
156.0,22.0
156.0,22.0
156.0,22.0
156.0,26.0
156.0,17.0
156.0,26.0
156.0,21.0
156.0,18.0
156.0,15.0
156.0,11.0
156.0,10.0
156.0,9.0
156.0,17.0
156.0,20.0
156.0,26.0
156.0,22.0
156.0,24.0
156.0,29.0
156.0,28.0
156.0,28.0
156.0,26.0
156.0,23.0
156.0,15.0
156.0,25.0
156.0,12.0
156.0,20.0
156.0,20.0
156.0,17.0
156.0,20.0
156.0,24.0
156.0,22.0
156.0,21.0
156.0,15.0
156.0,19.0
156.0,29.0
156.0,19.0
156.0,14.0
156.0,19.0
156.0,11.0
156.0,27.0
156.0,29.0
156.0,39.0
156.0,20.0
156.0,15.0
156.0,20.0
156.0,15.0
156.0,12.0
156.0,12.0
156.0,16.0
156.0,16.0
156.0,18.0
156.0,19.0
156.0,17.0
156.0,18.0
156.0,21.0
156.0,24.0
156.0,29.0
156.0,30.0
156.0,27.0
156.0,21.0
156.0,18.0
156.0,15.0
156.0,11.0
156.0,11.041666666666666
156.0,11.083333333333332
156.0,11.125
156.0,11.166666666666666
156.0,11.208333333333332
156.0,11.25
156.0,11.291666666666666
156.0,11.333333333333332
156.0,11.375
156.0,11.416666666666666
156.0,11.458333333333332
156.0,11.5
156.0,11.541666666666666
156.0,11.583333333333334
156.0,11.625
156.0,11.666666666666666
156.0,11.708333333333334
156.0,11.75
156.0,11.791666666666666
156.0,11.833333333333334
156.0,11.875
156.0,11.916666666666666
156.0,11.958333333333334
156.0,12.0
156.0,15.0
156.0,24.0
156.0,23.0
156.0,26.0
156.0,37.0
156.0,33.0
156.0,32.0
156.0,38.0
156.0,40.0
156.0,49.0
156.0,47.0
156.0,43.0
156.0,38.0
156.0,39.0
156.0,33.0
156.0,36.0
156.0,35.0
156.0,47.0
156.0,52.0
156.0,47.0
156.0,46.0
156.0,45.0
156.0,48.0
156.0,41.0
156.0,29.0
156.0,49.0
156.0,45.0
156.0,46.0
156.0,48.0
156.0,59.0
156.0,65.0
156.0,53.0
156.0,46.0
156.0,50.0
156.0,62.0
156.0,69.0
156.0,64.0
156.0,49.0
156.0,50.0
156.0,61.0
156.0,47.0
156.0,44.0
156.0,44.0
156.0,41.0
156.0,37.0
156.0,47.0
156.0,52.0
156.0,53.0
156.0,56.0
156.0,42.0
156.0,33.0
156.0,37.0
156.0,27.0
156.0,45.0
156.0,49.0
156.0,36.0
156.0,30.0
156.0,44.0
156.0,51.0
156.0,36.0
156.0,38.0
156.0,33.0
156.0,32.0
156.0,32.0
156.0,33.0
156.0,30.0
156.0,32.0
156.0,41.0
156.0,53.0
156.0,54.0
156.0,53.0
156.0,61.0
156.0,63.0
156.0,50.0
156.0,59.0
156.0,48.0
156.0,41.0
156.0,37.0
156.0,37.0
156.0,44.0
156.0,44.0
156.0,50.0
156.0,61.0
156.0,60.0
156.0,54.0
156.0,50.0
156.0,43.0
156.0,40.0
156.0,36.0
156.0,38.0
156.0,24.0
156.0,17.0
156.0,13.0
156.0,24.0
156.0,39.0
156.0,39.0
156.0,22.0
156.0,16.0
156.0,25.0
156.0,20.0
156.0,22.0
156.0,26.0
156.0,27.0
156.0,16.0
156.0,17.0
156.0,35.0
156.0,35.0
156.0,31.0
156.0,29.0
156.0,28.0
156.0,15.0
156.0,21.0
156.0,19.0
156.0,22.0
156.0,17.0
156.0,18.0
156.0,24.0
156.0,25.0
156.0,34.0
156.0,37.0
156.0,40.0
156.0,37.0
156.0,35.0
156.0,34.0
156.0,34.0
156.0,31.0
156.0,21.0
156.0,25.0
156.0,25.0
156.0,32.0
156.0,42.0
156.0,34.0
156.0,38.0
156.0,36.0
156.0,43.0
156.0,32.0
156.0,47.0
156.0,36.0
156.0,36.0
156.0,49.0
156.0,37.0
156.0,42.0
156.0,53.0
156.0,65.0
156.0,47.0
156.0,54.0
156.0,66.0
156.0,43.0
156.0,34.0
156.0,47.0
156.0,49.0
156.0,26.0
156.0,20.0
156.0,40.0
156.0,25.0
156.0,29.0
156.0,23.0
156.0,14.0
156.0,21.0
156.0,27.0
156.0,25.0
156.0,18.0
156.0,19.0
156.0,21.0
156.0,21.0
156.0,20.0
156.0,32.0
156.0,28.0
156.0,16.0
156.0,13.0
156.0,32.0
156.0,47.0
156.0,32.0
156.0,30.0
156.0,30.0
156.0,30.0
156.0,18.0
156.0,28.0
156.0,48.0
156.0,36.0
156.0,20.0
156.0,42.0
156.0,16.0
156.0,33.0
156.0,50.0
156.0,26.0
156.0,63.0
156.0,27.0
156.0,25.0
156.0,39.0
156.0,48.0
156.0,57.0
156.0,55.0
156.0,34.0
156.0,55.0
156.0,51.0
156.0,19.0
156.0,37.0
156.0,17.0
156.0,17.0
156.0,48.0
156.0,49.0
156.0,50.0
156.0,59.0
156.0,27.0
156.0,29.0
156.0,37.0
156.0,36.0
156.0,35.0
156.0,26.0
156.0,28.0
156.0,38.0
156.0,48.0
156.0,35.0
156.0,27.0
156.0,61.0
156.0,49.0
156.0,44.0
156.0,39.0
156.0,26.0
156.0,45.0
156.0,22.0
156.0,30.0
156.0,20.0
156.0,24.666666666666668
156.0,29.333333333333336
156.0,34.0
156.0,38.0
156.0,50.0
156.0,39.0
156.0,42.0
156.0,32.0
156.0,32.0
156.0,37.0
156.0,37.0
156.0,38.0
156.0,32.0
156.0,40.0
156.0,63.0
156.0,46.0
156.0,38.0
156.0,40.0
156.0,42.0
156.0,50.0
156.0,48.0
156.0,45.0
156.0,55.0
156.0,65.0
156.0,52.0
156.0,45.0
156.0,38.0
156.0,42.0
156.0,47.0
156.0,41.0
156.0,32.0
156.0,37.0
156.0,25.0
156.0,25.0
156.0,27.0
156.0,19.0
156.0,18.0
156.0,12.0
156.0,12.5
156.0,13.0
156.0,30.0
156.0,24.0
156.0,29.0
156.0,29.0
156.0,36.0
156.0,27.0
156.0,27.0
156.0,22.0
156.0,20.0
156.0,22.5
156.0,25.0
156.0,42.0
156.0,32.0
156.0,59.0
156.0,86.0
156.0,49.0
156.0,38.0
156.0,35.0
156.0,45.5
156.0,56.0
156.0,15.0
156.0,21.0
156.0,11.0
156.0,50.0
156.0,34.5
156.0,19.0
156.0,26.0
156.0,28.0
156.0,21.0
156.0,18.0
156.0,14.0
156.0,24.5
156.0,35.0
156.0,11.0
156.0,19.0
156.0,14.0
156.0,24.0
156.0,20.0
156.0,33.0
156.0,24.0
156.0,42.0
156.0,34.5
156.0,27.0
156.0,38.0
156.0,22.0
156.0,14.0
156.0,28.0
156.0,42.0
156.0,38.0
156.0,52.0
156.0,54.0
156.0,59.0
156.0,31.0
156.0,42.0
156.0,54.0
156.0,45.0
156.0,51.0
156.0,32.0
156.0,64.0
156.0,68.0
156.0,51.0
156.0,40.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,22.0
156.0,32.0
156.0,26.0
156.0,20.0
156.0,36.0
156.0,32.0
156.0,28.0
156.0,37.5
156.0,47.0
156.0,35.0
156.0,39.0
156.0,44.0
156.0,49.0
156.0,37.0
156.0,49.0
156.0,36.0
156.0,32.0
156.0,28.0
156.0,13.0
156.0,12.0
156.0,26.0
156.0,41.666666666666664
156.0,57.33333333333333
156.0,73.0
156.0,64.0
156.0,48.0
156.0,32.0
156.0,34.333333333333336
156.0,36.666666666666664
156.0,39.0
156.0,17.0
156.0,27.333333333333336
156.0,37.66666666666667
156.0,48.0
156.0,19.0
156.0,43.0
156.0,25.0
156.0,35.0
156.0,20.0
156.0,23.0
156.0,23.0
156.0,28.0
156.0,18.0
156.0,11.0
156.0,24.0
156.0,24.0
156.0,15.0
156.0,16.0
156.0,17.0
156.0,37.0
156.0,24.0
156.0,34.0
156.0,30.0
156.0,26.0
156.0,26.0
156.0,21.0
156.0,16.0
156.0,41.0
156.0,29.5
156.0,18.0
156.0,12.0
156.0,16.5
156.0,21.0
156.0,29.0
156.0,13.0
156.0,16.0
156.0,19.0
156.0,22.0
156.0,22.0
156.0,21.0
156.0,19.0
156.0,8.0
156.0,11.0
156.0,21.0
156.0,16.0
156.0,15.5
156.0,15.0
156.0,9.0
156.0,22.0
156.0,18.0
156.0,18.0
156.0,24.0
156.0,22.0
156.0,8.0
156.0,14.0
156.0,20.0
156.0,28.0
156.0,12.0
156.0,13.0
156.0,15.0
156.0,16.0
156.0,9.0
156.0,18.0
156.0,23.0
156.0,17.0
156.0,11.0
156.0,22.0
156.0,15.0
156.0,19.0
156.0,32.0
156.0,16.0
156.0,13.0
156.0,32.0
156.0,21.0
156.0,18.5
156.0,16.0
156.0,14.0
156.0,25.0
156.0,22.0
156.0,24.0
156.0,19.0
156.0,23.0
156.0,24.0
156.0,23.333333333333332
156.0,22.666666666666668
156.0,22.0
156.0,26.0
156.0,21.0
156.0,16.0
156.0,11.0
156.0,13.0
156.0,15.0
156.0,17.0
156.0,19.0
156.0,24.0
156.0,17.0
156.0,14.0
156.0,14.5
156.0,15.0
156.0,16.0
156.0,12.0
156.0,17.0
156.0,8.0
156.0,21.0
156.0,12.0
156.0,28.0
156.0,12.0
156.0,13.0
156.0,14.0
156.0,13.0
156.0,12.0
156.0,18.0
156.0,11.0
156.0,9.0
156.0,15.0
156.0,21.5
156.0,28.0
156.0,10.0
156.0,19.0
156.0,11.0
156.0,21.0
156.0,10.0
156.0,7.0
156.0,9.0
156.0,14.0
156.0,11.0
156.0,11.0
156.0,19.0
156.0,20.0
156.0,11.0
156.0,9.0
156.0,16.0
156.0,8.0
156.0,9.5
156.0,11.0
156.0,13.0
156.0,25.0
156.0,12.0
156.0,7.0
156.0,9.0
156.0,11.0
156.0,19.0
156.0,19.5
156.0,20.0
156.0,27.0
156.0,23.0
156.0,19.0
156.0,9.0
156.0,16.0
156.0,8.0
156.0,13.0
156.0,27.0
156.0,8.0
156.0,14.0
156.0,20.0
156.0,11.0
156.0,16.0
156.0,16.0
156.0,17.0
156.0,18.0
156.0,19.0
156.0,21.0
156.0,23.0
156.0,23.666666666666668
156.0,24.333333333333332
156.0,25.0
156.0,18.0
156.0,16.0
156.0,10.0
156.0,13.0
156.0,16.0
156.0,20.0
156.0,17.5
156.0,15.0
156.0,19.0
156.0,25.5
156.0,32.0
156.0,27.0
156.0,15.0
156.0,23.0
156.0,15.0
156.0,22.0
156.0,29.0
156.0,20.0
156.0,16.0
156.0,26.0
156.0,36.0
156.0,29.5
156.0,23.0
156.0,31.0
156.0,10.0
156.0,17.0
156.0,25.0
156.0,20.0
156.0,21.0
156.0,27.0
156.0,28.0
156.0,15.0
156.0,13.0
156.0,23.0
156.0,14.0
156.0,13.0
156.0,21.0
156.0,14.0
156.0,11.0
156.0,11.0
156.0,6.0
156.0,23.0
156.0,19.0
156.0,15.0
156.0,15.0
156.0,22.5
156.0,30.0
156.0,28.0
156.0,26.0
156.0,16.0
156.0,20.0
156.0,29.0
156.0,16.5
156.0,4.0
156.0,25.0
156.0,19.0
156.0,11.0
156.0,21.5
156.0,32.0
156.0,19.0
156.0,26.0
156.0,13.0
156.0,17.0
156.0,9.0
156.0,16.0
156.0,21.0
156.0,13.0
156.0,22.0
156.0,14.0
156.0,12.0
156.0,17.0
156.0,35.0
156.0,40.0
156.0,25.0
156.0,32.0
156.0,40.0
156.0,41.0
156.0,30.0
156.0,35.0
156.0,33.0
156.0,30.666666666666668
156.0,28.333333333333332
156.0,26.0
156.0,29.0
156.0,25.0
156.0,33.0
156.0,25.0
156.0,25.0
156.0,27.0
156.0,19.0
156.0,34.0
156.0,20.0
156.0,39.0
156.0,37.0
156.0,41.0
156.0,39.0
156.0,45.0
156.0,46.0
156.0,45.0
156.0,57.0
156.0,59.0
156.0,54.0
156.0,52.0
156.0,54.0
156.0,46.0
156.0,65.0
156.0,56.0
156.0,28.0
156.0,54.0
156.0,50.0
156.0,46.0
156.0,63.0
156.0,38.0
156.0,37.0
156.0,53.0
156.0,67.0
156.0,53.0
156.0,89.0
156.0,80.0
156.0,91.0
156.0,94.0
156.0,100.0
156.0,98.0
156.0,100.0
156.0,73.0
156.0,67.0
156.0,62.0
156.0,51.0
156.0,64.0
156.0,68.0
156.0,62.0
156.0,49.0
156.0,48.0
156.0,57.0
156.0,48.0
156.0,75.0
156.0,49.0
156.0,45.0
156.0,64.0
156.0,72.0
156.0,61.0
156.0,59.0
156.0,44.0
156.0,63.0
156.0,81.0
156.0,70.0
156.0,41.0
156.0,65.0
156.0,64.0
156.0,84.0
156.0,58.0
156.0,74.0
156.0,65.0
156.0,81.0
156.0,99.0
156.0,92.0
156.0,85.0
156.0,73.0
156.0,71.0
156.0,72.0
156.0,69.0
156.0,74.0
156.0,83.0
156.0,78.0
156.0,82.0
156.0,56.0
156.0,48.0
156.0,51.0
156.0,55.0
156.0,53.0
156.0,55.0
156.0,57.0
156.0,65.0
156.0,47.0
156.0,93.0
156.0,67.0
156.0,68.0
156.0,61.0
156.0,27.0
156.0,72.0
156.0,57.0
156.0,55.0
156.0,49.0
156.0,113.0
156.0,40.0
156.0,33.0
156.0,26.0
156.0,29.0
156.0,23.0
156.0,37.0
156.0,42.0
156.0,42.0
156.0,42.0
156.0,44.0
156.0,54.0
156.0,61.0
156.0,47.0
156.0,25.0
156.0,38.0
156.0,46.0
156.0,30.0
156.0,27.0
156.0,51.0
156.0,51.0
156.0,49.0
156.0,55.0
156.0,51.0
156.0,44.0
156.0,46.53846153846154
156.0,49.07692307692308
156.0,51.61538461538461
156.0,54.15384615384615
156.0,56.69230769230769
156.0,59.230769230769226
156.0,61.76923076923077
156.0,64.3076923076923
156.0,66.84615384615384
156.0,69.38461538461537
156.0,71.92307692307692
156.0,74.46153846153845
156.0,77.0
156.0,75.0
156.0,73.0
156.0,79.0
156.0,54.0
156.0,87.0
156.0,68.0
156.0,81.0
156.0,67.0
156.0,59.0
156.0,52.0
156.0,64.0
156.0,57.0
156.0,79.0
156.0,95.0
156.0,61.0
156.0,81.0
156.0,77.0
156.0,50.0
156.0,53.0
156.0,60.0
156.0,69.0
156.0,58.0
156.0,31.0
156.0,39.0
156.0,22.0
156.0,43.0
156.0,43.0
156.0,36.0
156.0,48.0
156.0,46.0
156.0,38.0
156.0,41.0
156.0,34.0
156.0,48.0
156.0,54.0
156.0,56.0
156.0,44.0
156.0,60.0
156.0,48.0
156.0,32.0
156.0,22.0
156.0,26.0
156.0,30.0
156.0,34.0
156.0,33.0
156.0,34.0
156.0,29.0
156.0,23.0
156.0,30.0
156.0,34.0
156.0,24.0
156.0,24.0
156.0,24.0
156.0,50.0
156.0,52.0
156.0,26.0
156.0,36.0
156.0,35.0
156.0,34.0
156.0,44.0
156.0,36.0
156.0,39.0
156.0,38.0
156.0,50.0
156.0,62.0
156.0,54.0
156.0,68.0
156.0,56.0
156.0,51.0
156.0,43.0
156.0,50.0
156.0,45.0
156.0,39.0
156.0,32.0
156.0,40.0
156.0,38.0
156.0,25.0
156.0,34.0
156.0,38.0
156.0,37.0
156.0,37.0
156.0,20.0
156.0,32.0
156.0,14.0
156.0,13.0
156.0,67.0
156.0,48.0
156.0,29.0
156.0,14.0
156.0,11.0
156.0,12.0
156.0,23.0
156.0,34.0
156.0,25.0
156.0,21.0
156.0,23.0
156.0,16.0
156.0,9.0
156.0,10.5
156.0,12.0
156.0,22.0
156.0,18.0
156.0,19.0
156.0,15.0
156.0,17.0
156.0,11.0
156.0,19.0
156.0,53.0
156.0,35.5
156.0,18.0
156.0,9.0
156.0,11.0
156.0,32.0
156.0,21.0
156.0,15.0
156.0,9.0
156.0,16.0
156.0,15.0
156.0,6.0
156.0,20.0
156.0,20.0
156.0,11.0
156.0,18.0
156.0,13.0
156.0,16.0
156.0,30.0
156.0,25.0
156.0,22.0
156.0,36.0
156.0,45.0
156.0,44.0
156.0,61.0
156.0,50.0
156.0,49.27272727272727
156.0,48.54545454545455
156.0,47.81818181818182
156.0,47.09090909090909
156.0,46.36363636363637
156.0,45.63636363636364
156.0,44.90909090909091
156.0,44.18181818181818
156.0,43.45454545454545
156.0,42.72727272727273
156.0,42.0
156.0,37.0
156.0,39.0
156.0,12.0
156.0,14.0
156.0,42.0
156.0,40.0
156.0,51.0
156.0,23.0
156.0,33.0
156.0,38.0
156.0,37.541666666666664
156.0,37.08333333333333
156.0,36.625
156.0,36.166666666666664
156.0,35.70833333333333
156.0,35.25
156.0,34.791666666666664
156.0,34.333333333333336
156.0,33.875
156.0,33.416666666666664
156.0,32.958333333333336
156.0,32.5
156.0,32.041666666666664
156.0,31.583333333333332
156.0,31.125
156.0,30.666666666666668
156.0,30.208333333333332
156.0,29.75
156.0,29.291666666666668
156.0,28.833333333333332
156.0,28.375
156.0,27.916666666666664
156.0,27.458333333333332
156.0,27.0
156.0,30.0
156.0,46.0
156.0,25.0
156.0,38.0
156.0,20.0
156.0,25.0
156.0,34.0
156.0,42.0
156.0,35.0
156.0,53.0
156.0,42.0
156.0,21.0
156.0,40.0
156.0,48.0
156.0,34.0
156.0,24.0
156.0,43.0
156.0,44.5
156.0,46.0
156.0,34.0
156.0,40.0
