year,month,day,hour,power
2019,3,29,12,10060800.0
2019,3,29,13,10492800.0
2019,3,29,14,10185600.0
2019,3,29,15,9177600.0
2019,3,29,16,7228800.0
2019,3,29,17,4656000.0
2019,3,29,18,1737600.0
2019,3,29,19,326400.0
2019,3,29,20,0.0
2019,3,29,21,0.0
2019,3,29,22,0.0
2019,3,29,23,0.0
2019,3,29,24,0.0
2019,3,30,01,0.0
2019,3,30,02,0.0
2019,3,30,03,0.0
2019,3,30,04,0.0
2019,3,30,05,0.0
2019,3,30,06,0.0
2019,3,30,07,19200.0
2019,3,30,08,1075200.0
2019,3,30,09,3955200.0
2019,3,30,10,6643200.0
2019,3,30,11,8649600.0
2019,3,30,12,9004800.0
2019,3,30,13,9225600.0
2019,3,30,14,9465600.0
2019,3,30,15,7689600.0
2019,3,30,16,6124800.0
2019,3,30,17,4416000.0
2019,3,30,18,1488000.0
2019,3,30,19,307200.0
2019,3,30,20,0.0
2019,3,30,21,0.0
2019,3,30,22,0.0
2019,3,30,23,0.0
2019,3,30,24,0.0
2019,3,31,01,0.0
2019,3,31,02,0.0
2019,3,31,03,0.0
2019,3,31,04,0.0
2019,3,31,05,0.0
2019,3,31,06,0.0
2019,3,31,07,28800.0
2019,3,31,08,1401600.0
2019,3,31,09,4848000.0
2019,3,31,10,7900800.0
2019,3,31,11,9561600.0
2019,3,31,12,11836800.0
2019,3,31,13,12384000.0
2019,3,31,14,9638400.0
2019,3,31,15,6844800.0
2019,3,31,16,4819200.0
2019,3,31,17,3244800.0
2019,3,31,18,2169600.0
2019,3,31,19,460800.0
2019,3,31,20,0.0
2019,3,31,21,0.0
2019,3,31,22,0.0
2019,3,31,23,0.0
2019,3,31,24,0.0
2019,4,1,01,0.0
2019,4,1,02,0.0
2019,4,1,03,0.0
2019,4,1,04,0.0
2019,4,1,05,0.0
2019,4,1,06,0.0
2019,4,1,07,57600.0
2019,4,1,08,1632000.0
2019,4,1,09,4780800.0
2019,4,1,10,7689600.0
2019,4,1,11,9753600.0
2019,4,1,12,10982400.0
2019,4,1,13,11568000.0
2019,4,1,14,11184000.0
2019,4,1,15,10070400.0
2019,4,1,16,8064000.0
2019,4,1,17,5385600.0
2019,4,1,18,2064000.0
2019,4,1,19,297600.0
2019,4,1,20,0.0
2019,4,1,21,0.0
2019,4,1,22,0.0
2019,4,1,23,0.0
2019,4,1,24,0.0
2019,4,2,01,0.0
2019,4,2,02,0.0
2019,4,2,03,0.0
2019,4,2,04,0.0
2019,4,2,05,0.0
2019,4,2,06,0.0
2019,4,2,07,57600.0
2019,4,2,08,1363200.0
2019,4,2,09,4819200.0
2019,4,2,10,7891200.0
2019,4,2,11,10022400.0
2019,4,2,12,11452800.0
2019,4,2,13,11827200.0
2019,4,2,14,11587200.0
2019,4,2,15,10512000.0
2019,4,2,16,8582400.0
2019,4,2,17,5952000.0
2019,4,2,18,2851200.0
2019,4,2,19,441600.0
2019,4,2,20,0.0
2019,4,2,21,0.0
2019,4,2,22,0.0
2019,4,2,23,0.0
2019,4,2,24,0.0
2019,4,3,01,0.0
2019,4,3,02,0.0
2019,4,3,03,0.0
2019,4,3,04,0.0
2019,4,3,05,0.0
2019,4,3,06,0.0
2019,4,3,07,105600.0
2019,4,3,08,1814400.0
2019,4,3,09,4761600.0
2019,4,3,10,7574400.0
2019,4,3,11,9609600.0
2019,4,3,12,11040000.0
2019,4,3,13,11779200.0
2019,4,3,14,11577600.0
2019,4,3,15,10675200.0
2019,4,3,16,8870400.0
2019,4,3,17,6259200.0
2019,4,3,18,3004800.0
2019,4,3,19,470400.0
2019,4,3,20,0.0
2019,4,3,21,0.0
2019,4,3,22,0.0
2019,4,3,23,0.0
2019,4,3,24,0.0
2019,4,4,01,0.0
2019,4,4,02,0.0
2019,4,4,03,0.0
2019,4,4,04,0.0
2019,4,4,05,0.0
2019,4,4,06,0.0
2019,4,4,07,115200.0
2019,4,4,08,1488000.0
2019,4,4,09,3724800.0
2019,4,4,10,7430400.0
2019,4,4,11,9360000.0
2019,4,4,12,10848000.0
2019,4,4,13,11174400.0
2019,4,4,14,10828800.0
2019,4,4,15,9648000.0
2019,4,4,16,7536000.0
2019,4,4,17,4972800.0
2019,4,4,18,2640000.0
2019,4,4,19,528000.0
2019,4,4,20,0.0
2019,4,4,21,0.0
2019,4,4,22,0.0
2019,4,4,23,0.0
2019,4,4,24,0.0
2019,4,5,01,0.0
2019,4,5,02,0.0
2019,4,5,03,0.0
2019,4,5,04,0.0
2019,4,5,05,0.0
2019,4,5,06,0.0
2019,4,5,07,76800.0
2019,4,5,08,902400.0
2019,4,5,09,1843200.0
2019,4,5,10,5894400.0
2019,4,5,11,7641600.0
2019,4,5,12,9052800.0
2019,4,5,13,7276800.0
2019,4,5,14,8918400.0
2019,4,5,15,8217600.0
2019,4,5,16,6518400.0
2019,4,5,17,4627200.0
2019,4,5,18,2275200.0
2019,4,5,19,412800.0
2019,4,5,20,0.0
2019,4,5,21,0.0
2019,4,5,22,0.0
2019,4,5,23,0.0
2019,4,5,24,0.0
2019,4,6,01,0.0
2019,4,6,02,0.0
2019,4,6,03,0.0
2019,4,6,04,0.0
2019,4,6,05,0.0
2019,4,6,06,0.0
2019,4,6,07,115200.0
2019,4,6,08,1401600.0
2019,4,6,09,3945600.0
2019,4,6,10,6758400.0
2019,4,6,11,8659200.0
2019,4,6,12,9830400.0
2019,4,6,13,10070400.0
2019,4,6,14,9657600.0
2019,4,6,15,8697600.0
2019,4,6,16,6864000.0
2019,4,6,17,4444800.0
2019,4,6,18,1958400.0
2019,4,6,19,336000.0
2019,4,6,20,0.0
2019,4,6,21,0.0
2019,4,6,22,0.0
2019,4,6,23,0.0
2019,4,6,24,0.0
2019,4,7,01,0.0
2019,4,7,02,0.0
2019,4,7,03,0.0
2019,4,7,04,0.0
2019,4,7,05,0.0
2019,4,7,06,0.0
2019,4,7,07,0.0
2019,4,7,08,144000.0
2019,4,7,09,384000.0
2019,4,7,10,1372800.0
2019,4,7,11,1632000.0
2019,4,7,12,1497600.0
2019,4,7,13,1862400.0
2019,4,7,14,38400.0
2019,4,7,15,28800.0
2019,4,7,16,480000.0
2019,4,7,17,412800.0
2019,4,7,18,230400.0
2019,4,7,19,0.0
2019,4,7,20,0.0
2019,4,7,21,0.0
2019,4,7,22,0.0
2019,4,7,23,0.0
2019,4,7,24,0.0
2019,4,8,01,0.0
2019,4,8,02,0.0
2019,4,8,03,0.0
2019,4,8,04,0.0
2019,4,8,05,0.0
2019,4,8,06,0.0
2019,4,8,07,115200.0
2019,4,8,08,1555200.0
2019,4,8,09,4329600.0
2019,4,8,10,7401600.0
2019,4,8,11,9379200.0
2019,4,8,12,10041600.0
2019,4,8,13,9888000.0
2019,4,8,14,10732800.0
2019,4,8,15,9024000.0
2019,4,8,16,7574400.0
2019,4,8,17,4963200.0
2019,4,8,18,2016000.0
2019,4,8,19,422400.0
2019,4,8,20,0.0
2019,4,8,21,0.0
2019,4,8,22,0.0
2019,4,8,23,0.0
2019,4,8,24,0.0
2019,4,9,01,0.0
2019,4,9,02,0.0
2019,4,9,03,0.0
2019,4,9,04,0.0
2019,4,9,05,0.0
2019,4,9,06,0.0
2019,4,9,07,153600.0
2019,4,9,08,1209600.0
2019,4,9,09,3379200.0
2019,4,9,10,5779200.0
2019,4,9,11,5740800.0
2019,4,9,12,1363200.0
2019,4,9,13,2803200.0
2019,4,9,14,393600.0
2019,4,9,15,316800.0
2019,4,9,16,86400.0
2019,4,9,17,115200.0
2019,4,9,18,0.0
2019,4,9,19,0.0
2019,4,9,20,0.0
2019,4,9,21,0.0
2019,4,9,22,0.0
2019,4,9,23,0.0
2019,4,9,24,0.0
2019,4,10,01,0.0
2019,4,10,02,0.0
2019,4,10,03,0.0
2019,4,10,04,0.0
2019,4,10,05,0.0
2019,4,10,06,0.0
2019,4,10,07,9600.0
2019,4,10,08,374400.0
2019,4,10,09,585600.0
2019,4,10,10,873600.0
2019,4,10,11,1276800.0
2019,4,10,12,1315200.0
2019,4,10,13,3638400.0
2019,4,10,14,2496000.0
2019,4,10,15,1651200.0
2019,4,10,16,1276800.0
2019,4,10,17,873600.0
2019,4,10,18,480000.0
2019,4,10,19,38400.0
2019,4,10,20,0.0
2019,4,10,21,0.0
2019,4,10,22,0.0
2019,4,10,23,0.0
2019,4,10,24,0.0
2019,4,11,01,0.0
2019,4,11,02,0.0
2019,4,11,03,0.0
2019,4,11,04,0.0
2019,4,11,05,0.0
2019,4,11,06,0.0
2019,4,11,07,105600.0
2019,4,11,08,1046400.0
2019,4,11,09,2428800.0
2019,4,11,10,4560000.0
2019,4,11,11,6115200.0
2019,4,11,12,5980800.0
2019,4,11,13,6192000.0
2019,4,11,14,6201600.0
2019,4,11,15,6163200.0
2019,4,11,16,5827200.0
2019,4,11,17,4108800.0
2019,4,11,18,2179200.0
2019,4,11,19,412800.0
2019,4,11,20,0.0
2019,4,11,21,0.0
2019,4,11,22,0.0
2019,4,11,23,0.0
2019,4,11,24,0.0
2019,4,12,01,0.0
2019,4,12,02,0.0
2019,4,12,03,0.0
2019,4,12,04,0.0
2019,4,12,05,0.0
2019,4,12,06,0.0
2019,4,12,07,144000.0
2019,4,12,08,1497600.0
2019,4,12,09,4070400.0
2019,4,12,10,7728000.0
2019,4,12,11,9504000.0
2019,4,12,12,10387200.0
2019,4,12,13,11212800.0
2019,4,12,14,11145600.0
2019,4,12,15,10195200.0
2019,4,12,16,8428800.0
2019,4,12,17,5616000.0
2019,4,12,18,2409600.0
2019,4,12,19,537600.0
2019,4,12,20,0.0
2019,4,12,21,0.0
2019,4,12,22,0.0
2019,4,12,23,0.0
2019,4,12,24,0.0
2019,4,13,01,0.0
2019,4,13,02,0.0
2019,4,13,03,0.0
2019,4,13,04,0.0
2019,4,13,05,0.0
2019,4,13,06,0.0
2019,4,13,07,96000.0
2019,4,13,08,1171200.0
2019,4,13,09,2688000.0
2019,4,13,10,5212800.0
2019,4,13,11,5625600.0
2019,4,13,12,7766400.0
2019,4,13,13,8774400.0
2019,4,13,14,6259200.0
2019,4,13,15,6019200.0
2019,4,13,16,5779200.0
2019,4,13,17,5577600.0
2019,4,13,18,2496000.0
2019,4,13,19,739200.0
2019,4,13,20,0.0
2019,4,13,21,0.0
2019,4,13,22,0.0
2019,4,13,23,0.0
2019,4,13,24,0.0
2019,4,14,01,0.0
2019,4,14,02,0.0
2019,4,14,03,0.0
2019,4,14,04,0.0
2019,4,14,05,0.0
2019,4,14,06,0.0
2019,4,14,07,19200.0
2019,4,14,08,652800.0
2019,4,14,09,1363200.0
2019,4,14,10,2352000.0
2019,4,14,11,768000.0
2019,4,14,12,1142400.0
2019,4,14,13,1929600.0
2019,4,14,14,1286400.0
2019,4,14,15,3427200.0
2019,4,14,16,5481600.0
2019,4,14,17,5049600.0
2019,4,14,18,2083200.0
2019,4,14,19,604800.0
2019,4,14,20,0.0
2019,4,14,21,0.0
2019,4,14,22,0.0
2019,4,14,23,0.0
2019,4,14,24,0.0
2019,4,15,01,0.0
2019,4,15,02,0.0
2019,4,15,03,0.0
2019,4,15,04,0.0
2019,4,15,05,0.0
2019,4,15,06,0.0
2019,4,15,07,182400.0
2019,4,15,08,1785600.0
2019,4,15,09,4732800.0
2019,4,15,10,7958400.0
2019,4,15,11,9820800.0
2019,4,15,12,10982400.0
2019,4,15,13,11414400.0
2019,4,15,14,11088000.0
2019,4,15,15,10204800.0
2019,4,15,16,8496000.0
2019,4,15,17,5779200.0
2019,4,15,18,2764800.0
2019,4,15,19,576000.0
2019,4,15,20,0.0
2019,4,15,21,0.0
2019,4,15,22,0.0
2019,4,15,23,0.0
2019,4,15,24,0.0
2019,4,16,01,0.0
2019,4,16,02,0.0
2019,4,16,03,0.0
2019,4,16,04,0.0
2019,4,16,05,0.0
2019,4,16,06,0.0
2019,4,16,07,220800.0
2019,4,16,08,2025600.0
2019,4,16,09,5212800.0
2019,4,16,10,7478400.0
2019,4,16,11,8668800.0
2019,4,16,12,8697600.0
2019,4,16,13,8678400.0
2019,4,16,14,6681600.0
2019,4,16,15,5961600.0
2019,4,16,16,4780800.0
2019,4,16,17,3523200.0
2019,4,16,18,1737600.0
2019,4,16,19,307200.0
2019,4,16,20,0.0
2019,4,16,21,0.0
2019,4,16,22,0.0
2019,4,16,23,0.0
2019,4,16,24,0.0
2019,4,17,01,0.0
2019,4,17,02,0.0
2019,4,17,03,0.0
2019,4,17,04,0.0
2019,4,17,05,0.0
2019,4,17,06,0.0
2019,4,17,07,124800.0
2019,4,17,08,624000.0
2019,4,17,09,2496000.0
2019,4,17,10,7200000.0
2019,4,17,11,8284800.0
2019,4,17,12,10684800.0
2019,4,17,13,7209600.0
2019,4,17,14,5097600.0
2019,4,17,15,8601600.0
2019,4,17,16,7593600.0
2019,4,17,17,6000000.0
2019,4,17,18,3475200.0
2019,4,17,19,643200.0
2019,4,17,20,0.0
2019,4,17,21,0.0
2019,4,17,22,0.0
2019,4,17,23,0.0
2019,4,17,24,0.0
2019,4,18,01,0.0
2019,4,18,02,0.0
2019,4,18,03,0.0
2019,4,18,04,0.0
2019,4,18,05,0.0
2019,4,18,06,0.0
2019,4,18,07,201600.0
2019,4,18,08,1756800.0
2019,4,18,09,4819200.0
2019,4,18,10,7411200.0
2019,4,18,11,9225600.0
2019,4,18,12,10454400.0
2019,4,18,13,10876800.0
2019,4,18,14,10627200.0
2019,4,18,15,9667200.0
2019,4,18,16,7891200.0
2019,4,18,17,5548800.0
2019,4,18,18,2697600.0
2019,4,18,19,595200.0
2019,4,18,20,0.0
2019,4,18,21,0.0
2019,4,18,22,0.0
2019,4,18,23,0.0
2019,4,18,24,0.0
2019,4,19,01,0.0
2019,4,19,02,0.0
2019,4,19,03,0.0
2019,4,19,04,0.0
2019,4,19,05,0.0
2019,4,19,06,0.0
2019,4,19,07,38400.0
2019,4,19,08,604800.0
2019,4,19,09,1267200.0
2019,4,19,10,2208000.0
2019,4,19,11,1420800.0
2019,4,19,12,1401600.0
2019,4,19,13,4838400.0
2019,4,19,14,1977600.0
2019,4,19,15,2611200.0
2019,4,19,16,3648000.0
2019,4,19,17,1612800.0
2019,4,19,18,595200.0
2019,4,19,19,144000.0
2019,4,19,20,0.0
2019,4,19,21,0.0
2019,4,19,22,0.0
2019,4,19,23,0.0
2019,4,19,24,0.0
2019,4,20,01,0.0
2019,4,20,02,0.0
2019,4,20,03,0.0
2019,4,20,04,0.0
2019,4,20,05,0.0
2019,4,20,06,0.0
2019,4,20,07,230400.0
2019,4,20,08,1584000.0
2019,4,20,09,4646400.0
2019,4,20,10,7411200.0
2019,4,20,11,9216000.0
2019,4,20,12,10147200.0
2019,4,20,13,10425600.0
2019,4,20,14,10060800.0
2019,4,20,15,9110400.0
2019,4,20,16,7449600.0
2019,4,20,17,5251200.0
2019,4,20,18,2563200.0
2019,4,20,19,614400.0
2019,4,20,20,9600.0
2019,4,20,21,0.0
2019,4,20,22,0.0
2019,4,20,23,0.0
2019,4,20,24,0.0
2019,4,21,01,0.0
2019,4,21,02,0.0
2019,4,21,03,0.0
2019,4,21,04,0.0
2019,4,21,05,0.0
2019,4,21,06,0.0
2019,4,21,07,240000.0
2019,4,21,08,1536000.0
2019,4,21,09,4291200.0
2019,4,21,10,5577600.0
2019,4,21,11,3456000.0
2019,4,21,12,4752000.0
2019,4,21,13,6816000.0
2019,4,21,14,7440000.0
2019,4,21,15,4425600.0
2019,4,21,16,3312000.0
2019,4,21,17,2457600.0
2019,4,21,18,883200.0
2019,4,21,19,278400.0
2019,4,21,20,0.0
2019,4,21,21,0.0
2019,4,21,22,0.0
2019,4,21,23,0.0
2019,4,21,24,0.0
2019,4,22,01,0.0
2019,4,22,02,0.0
2019,4,22,03,0.0
2019,4,22,04,0.0
2019,4,22,05,0.0
2019,4,22,06,0.0
2019,4,22,07,240000.0
2019,4,22,08,1708800.0
2019,4,22,09,4838400.0
2019,4,22,10,7228800.0
2019,4,22,11,8928000.0
2019,4,22,12,9878400.0
2019,4,22,13,10233600.0
2019,4,22,14,9974400.0
2019,4,22,15,8851200.0
2019,4,22,16,6633600.0
2019,4,22,17,5337600.0
2019,4,22,18,2035200.0
2019,4,22,19,547200.0
2019,4,22,20,0.0
2019,4,22,21,0.0
2019,4,22,22,0.0
2019,4,22,23,0.0
2019,4,22,24,0.0
2019,4,23,01,0.0
2019,4,23,02,0.0
2019,4,23,03,0.0
2019,4,23,04,0.0
2019,4,23,05,0.0
2019,4,23,06,0.0
2019,4,23,07,28800.0
2019,4,23,08,278400.0
2019,4,23,09,777600.0
2019,4,23,10,960000.0
2019,4,23,11,1017600.0
2019,4,23,12,1008000.0
2019,4,23,13,1392000.0
2019,4,23,14,1430400.0
2019,4,23,15,3225600.0
2019,4,23,16,1728000.0
2019,4,23,17,1334400.0
2019,4,23,18,432000.0
2019,4,23,19,28800.0
2019,4,23,20,0.0
2019,4,23,21,0.0
2019,4,23,22,0.0
2019,4,23,23,0.0
2019,4,23,24,0.0
2019,4,24,01,0.0
2019,4,24,02,0.0
2019,4,24,03,0.0
2019,4,24,04,0.0
2019,4,24,05,0.0
2019,4,24,06,0.0
2019,4,24,07,48000.0
2019,4,24,08,672000.0
2019,4,24,09,883200.0
2019,4,24,10,3667200.0
2019,4,24,11,2275200.0
2019,4,24,12,2035200.0
2019,4,24,13,3734400.0
2019,4,24,14,2544000.0
2019,4,24,15,1622400.0
2019,4,24,16,1420800.0
2019,4,24,17,1219200.0
2019,4,24,18,1017600.0
2019,4,24,19,336000.0
2019,4,24,20,0.0
2019,4,24,21,0.0
2019,4,24,22,0.0
2019,4,24,23,0.0
2019,4,24,24,0.0
2019,4,25,01,0.0
2019,4,25,02,0.0
2019,4,25,03,0.0
2019,4,25,04,0.0
2019,4,25,05,0.0
2019,4,25,06,0.0
2019,4,25,07,470400.0
2019,4,25,08,969600.0
2019,4,25,09,700800.0
2019,4,25,10,1267200.0
2019,4,25,11,1468800.0
2019,4,25,12,2409600.0
2019,4,25,13,3907200.0
2019,4,25,14,1958400.0
2019,4,25,15,1977600.0
2019,4,25,16,1430400.0
2019,4,25,17,336000.0
2019,4,25,18,115200.0
2019,4,25,19,172800.0
2019,4,25,20,0.0
2019,4,25,21,0.0
2019,4,25,22,0.0
2019,4,25,23,0.0
2019,4,25,24,0.0
2019,4,26,01,0.0
2019,4,26,02,0.0
2019,4,26,03,0.0
2019,4,26,04,0.0
2019,4,26,05,0.0
2019,4,26,06,0.0
2019,4,26,07,9600.0
2019,4,26,08,460800.0
2019,4,26,09,1200000.0
2019,4,26,10,2188800.0
2019,4,26,11,931200.0
2019,4,26,12,1747200.0
2019,4,26,13,1843200.0
2019,4,26,14,2880000.0
2019,4,26,15,1430400.0
2019,4,26,16,998400.0
2019,4,26,17,864000.0
2019,4,26,18,480000.0
2019,4,26,19,76800.0
2019,4,26,20,0.0
2019,4,26,21,0.0
2019,4,26,22,0.0
2019,4,26,23,0.0
2019,4,26,24,0.0
2019,4,27,01,0.0
2019,4,27,02,0.0
2019,4,27,03,0.0
2019,4,27,04,0.0
2019,4,27,05,0.0
2019,4,27,06,0.0
2019,4,27,07,489600.0
2019,4,27,08,2054400.0
2019,4,27,09,5366400.0
2019,4,27,10,6460800.0
2019,4,27,11,7219200.0
2019,4,27,12,10713600.0
2019,4,27,13,11078400.0
2019,4,27,14,10915200.0
2019,4,27,15,7305600.0
2019,4,27,16,3993600.0
2019,4,27,17,2476800.0
2019,4,27,18,556800.0
2019,4,27,19,76800.0
2019,4,27,20,0.0
2019,4,27,21,0.0
2019,4,27,22,0.0
2019,4,27,23,0.0
2019,4,27,24,0.0
2019,4,28,01,0.0
2019,4,28,02,0.0
2019,4,28,03,0.0
2019,4,28,04,0.0
2019,4,28,05,0.0
2019,4,28,06,0.0
2019,4,28,07,105600.0
2019,4,28,08,268800.0
2019,4,28,09,691200.0
2019,4,28,10,998400.0
2019,4,28,11,1766400.0
2019,4,28,12,2659200.0
2019,4,28,13,2985600.0
2019,4,28,14,4675200.0
2019,4,28,15,6067200.0
2019,4,28,16,5472000.0
2019,4,28,17,3945600.0
2019,4,28,18,1843200.0
2019,4,28,19,470400.0
2019,4,28,20,0.0
2019,4,28,21,0.0
2019,4,28,22,0.0
2019,4,28,23,0.0
2019,4,28,24,0.0
2019,4,29,01,0.0
2019,4,29,02,0.0
2019,4,29,03,0.0
2019,4,29,04,0.0
2019,4,29,05,0.0
2019,4,29,06,0.0
2019,4,29,07,38400.0
2019,4,29,08,192000.0
2019,4,29,09,633600.0
2019,4,29,10,1113600.0
2019,4,29,11,662400.0
2019,4,29,12,393600.0
2019,4,29,13,739200.0
2019,4,29,14,700800.0
2019,4,29,15,729600.0
2019,4,29,16,508800.0
2019,4,29,17,432000.0
2019,4,29,18,230400.0
2019,4,29,19,0.0
2019,4,29,20,0.0
2019,4,29,21,0.0
2019,4,29,22,0.0
2019,4,29,23,0.0
2019,4,29,24,0.0
2019,4,30,01,0.0
2019,4,30,02,0.0
2019,4,30,03,0.0
2019,4,30,04,0.0
2019,4,30,05,0.0
2019,4,30,06,0.0
2019,4,30,07,144000.0
2019,4,30,08,700800.0
2019,4,30,09,988800.0
2019,4,30,10,2064000.0
2019,4,30,11,3580800.0
2019,4,30,12,5577600.0
2019,4,30,13,9936000.0
2019,4,30,14,10032000.0
2019,4,30,15,9628800.0
2019,4,30,16,8265600.0
2019,4,30,17,5577600.0
2019,4,30,18,2649600.0
2019,4,30,19,1036800.0
2019,4,30,20,28800.0
2019,4,30,21,0.0
2019,4,30,22,0.0
2019,4,30,23,0.0
2019,4,30,24,0.0
2019,5,1,01,0.0
2019,5,1,02,0.0
2019,5,1,03,0.0
2019,5,1,04,0.0
2019,5,1,05,0.0
2019,5,1,06,0.0
2019,5,1,07,355200.0
2019,5,1,08,1593600.0
2019,5,1,09,3753600.0
2019,5,1,10,5539200.0
2019,5,1,11,6268800.0
2019,5,1,12,9081600.0
2019,5,1,13,9801600.0
2019,5,1,14,9619200.0
2019,5,1,15,4732800.0
2019,5,1,16,3705600.0
2019,5,1,17,3254400.0
2019,5,1,18,1929600.0
2019,5,1,19,230400.0
2019,5,1,20,0.0
2019,5,1,21,0.0
2019,5,1,22,0.0
2019,5,1,23,0.0
2019,5,1,24,0.0
2019,5,2,01,0.0
2019,5,2,02,0.0
2019,5,2,03,0.0
2019,5,2,04,0.0
2019,5,2,05,0.0
2019,5,2,06,0.0
2019,5,2,07,364800.0
2019,5,2,08,2035200.0
2019,5,2,09,5155200.0
2019,5,2,10,7968000.0
2019,5,2,11,9782400.0
2019,5,2,12,10915200.0
2019,5,2,13,11203200.0
2019,5,2,14,10982400.0
2019,5,2,15,10099200.0
2019,5,2,16,8400000.0
2019,5,2,17,6019200.0
2019,5,2,18,3148800.0
2019,5,2,19,748800.0
2019,5,2,20,19200.0
2019,5,2,21,0.0
2019,5,2,22,0.0
2019,5,2,23,0.0
2019,5,2,24,0.0
2019,5,3,01,0.0
2019,5,3,02,0.0
2019,5,3,03,0.0
2019,5,3,04,0.0
2019,5,3,05,0.0
2019,5,3,06,0.0
2019,5,3,07,384000.0
2019,5,3,08,1977600.0
2019,5,3,09,5241600.0
2019,5,3,10,7574400.0
2019,5,3,11,9129600.0
2019,5,3,12,10320000.0
2019,5,3,13,10771200.0
2019,5,3,14,10416000.0
2019,5,3,15,9696000.0
2019,5,3,16,8140800.0
2019,5,3,17,5760000.0
2019,5,3,18,2985600.0
2019,5,3,19,758400.0
2019,5,3,20,19200.0
2019,5,3,21,0.0
2019,5,3,22,0.0
2019,5,3,23,0.0
2019,5,3,24,0.0
2019,5,4,01,0.0
2019,5,4,02,0.0
2019,5,4,03,0.0
2019,5,4,04,0.0
2019,5,4,05,0.0
2019,5,4,06,0.0
2019,5,4,07,422400.0
2019,5,4,08,1910400.0
2019,5,4,09,4819200.0
2019,5,4,10,6182400.0
2019,5,4,11,8323200.0
2019,5,4,12,8784000.0
2019,5,4,13,9033600.0
2019,5,4,14,6816000.0
2019,5,4,15,7161600.0
2019,5,4,16,6000000.0
2019,5,4,17,3868800.0
2019,5,4,18,2275200.0
2019,5,4,19,768000.0
2019,5,4,20,9600.0
2019,5,4,21,0.0
2019,5,4,22,0.0
2019,5,4,23,0.0
2019,5,4,24,0.0
2019,5,5,01,0.0
2019,5,5,02,0.0
2019,5,5,03,0.0
2019,5,5,04,0.0
2019,5,5,05,0.0
2019,5,5,06,0.0
2019,5,5,07,451200.0
2019,5,5,08,1728000.0
2019,5,5,09,4454400.0
2019,5,5,10,7536000.0
2019,5,5,11,8044800.0
2019,5,5,12,9993600.0
2019,5,5,13,10300800.0
2019,5,5,14,9926400.0
2019,5,5,15,9273600.0
2019,5,5,16,7785600.0
2019,5,5,17,5136000.0
2019,5,5,18,2304000.0
2019,5,5,19,777600.0
2019,5,5,20,28800.0
2019,5,5,21,0.0
2019,5,5,22,0.0
2019,5,5,23,0.0
2019,5,5,24,0.0
2019,5,6,01,0.0
2019,5,6,02,0.0
2019,5,6,03,0.0
2019,5,6,04,0.0
2019,5,6,05,0.0
2019,5,6,06,0.0
2019,5,6,07,624000.0
2019,5,6,08,2476800.0
2019,5,6,09,5625600.0
2019,5,6,10,8505600.0
2019,5,6,11,10348800.0
2019,5,6,12,11510400.0
2019,5,6,13,11961600.0
2019,5,6,14,11721600.0
2019,5,6,15,10771200.0
2019,5,6,16,8985600.0
2019,5,6,17,6422400.0
2019,5,6,18,3369600.0
2019,5,6,19,777600.0
2019,5,6,20,28800.0
2019,5,6,21,0.0
2019,5,6,22,0.0
2019,5,6,23,0.0
2019,5,6,24,0.0
2019,5,7,01,0.0
2019,5,7,02,0.0
2019,5,7,03,0.0
2019,5,7,04,0.0
2019,5,7,05,0.0
2019,5,7,06,0.0
2019,5,7,07,422400.0
2019,5,7,08,2150400.0
2019,5,7,09,5385600.0
2019,5,7,10,8044800.0
2019,5,7,11,9772800.0
2019,5,7,12,10838400.0
2019,5,7,13,11193600.0
2019,5,7,14,10953600.0
2019,5,7,15,10060800.0
2019,5,7,16,8419200.0
2019,5,7,17,6124800.0
2019,5,7,18,3235200.0
2019,5,7,19,787200.0
2019,5,7,20,28800.0
2019,5,7,21,0.0
2019,5,7,22,0.0
2019,5,7,23,0.0
2019,5,7,24,0.0
2019,5,8,01,0.0
2019,5,8,02,0.0
2019,5,8,03,0.0
2019,5,8,04,0.0
2019,5,8,05,0.0
2019,5,8,06,0.0
2019,5,8,07,585600.0
2019,5,8,08,2409600.0
2019,5,8,09,4771200.0
2019,5,8,10,7593600.0
2019,5,8,11,8236800.0
2019,5,8,12,7094400.0
2019,5,8,13,8678400.0
2019,5,8,14,7910400.0
2019,5,8,15,5913600.0
2019,5,8,16,5472000.0
2019,5,8,17,3916800.0
2019,5,8,18,1804800.0
2019,5,8,19,643200.0
2019,5,8,20,19200.0
2019,5,8,21,0.0
2019,5,8,22,0.0
2019,5,8,23,0.0
2019,5,8,24,0.0
2019,5,9,01,0.0
2019,5,9,02,0.0
2019,5,9,03,0.0
2019,5,9,04,0.0
2019,5,9,05,0.0
2019,5,9,06,0.0
2019,5,9,07,153600.0
2019,5,9,08,892800.0
2019,5,9,09,3878400.0
2019,5,9,10,6950400.0
2019,5,9,11,9388800.0
2019,5,9,12,10780800.0
2019,5,9,13,10675200.0
2019,5,9,14,10723200.0
2019,5,9,15,9830400.0
2019,5,9,16,8150400.0
2019,5,9,17,5836800.0
2019,5,9,18,2755200.0
2019,5,9,19,940800.0
2019,5,9,20,57600.0
2019,5,9,21,0.0
2019,5,9,22,0.0
2019,5,9,23,0.0
2019,5,9,24,0.0
2019,5,10,01,0.0
2019,5,10,02,0.0
2019,5,10,03,0.0
2019,5,10,04,0.0
2019,5,10,05,0.0
2019,5,10,06,0.0
